PeriodEnd,Temp_Aire_ºC,RH_%,WS_10m_ms,Zenith_º
2020-07-04 07:50:00,20.7,61.6,9.5,72.0
2020-07-04 08:00:00,20.9,60.8,9.5,70.0
2020-07-04 08:10:00,21.1,59.8,9.5,68.0
2020-07-04 08:20:00,21.4,58.2,9.5,66.0
2020-07-04 08:30:00,21.7,56.7,9.6,63.0
2020-07-04 08:40:00,22.0,55.2,9.6,61.0
2020-07-04 08:50:00,22.2,53.7,9.7,59.0
2020-07-04 09:00:00,22.5,52.4,9.7,57.0
2020-07-04 09:10:00,22.7,51.3,9.7,55.0
2020-07-04 09:20:00,23.0,50.6,9.7,53.0
2020-07-04 09:30:00,23.2,49.9,9.7,50.0
2020-07-04 09:40:00,23.4,49.2,9.7,48.0
2020-07-04 09:50:00,23.7,48.5,9.6,46.0
2020-07-04 10:00:00,23.9,48.0,9.6,44.0
2020-07-04 10:10:00,24.0,47.7,9.6,42.0
2020-07-04 10:20:00,24.1,47.8,9.7,40.0
2020-07-04 10:30:00,24.2,48.0,9.7,37.0
2020-07-04 10:40:00,24.2,48.2,9.7,35.0
2020-07-04 10:50:00,24.3,48.4,9.8,33.0
2020-07-04 11:00:00,24.4,48.6,9.8,31.0
2020-07-04 11:10:00,24.4,48.8,9.8,28.0
2020-07-04 11:20:00,24.5,49.0,9.8,26.0
2020-07-04 11:30:00,24.5,49.3,9.7,24.0
2020-07-04 11:40:00,24.5,49.5,9.6,22.0
2020-07-04 11:50:00,24.6,49.8,9.6,20.0
2020-07-04 12:00:00,24.6,50.0,9.6,18.0
2020-07-04 12:10:00,24.6,50.2,9.6,15.0
2020-07-04 12:20:00,24.7,50.3,9.7,13.0
2020-07-04 12:30:00,24.7,50.3,9.7,11.0
2020-07-04 12:40:00,24.8,50.4,9.8,9.0
2020-07-04 12:50:00,24.8,50.5,9.9,8.0
2020-07-04 13:00:00,24.9,50.5,10.0,6.0
2020-07-04 13:10:00,24.9,50.6,10.0,5.0
2020-07-04 13:20:00,24.9,50.6,10.0,6.0
2020-07-04 13:30:00,24.9,50.6,9.9,6.0
2020-07-04 13:40:00,24.9,50.6,9.9,8.0
2020-07-04 13:50:00,24.9,50.6,9.9,10.0
2020-07-04 14:00:00,24.9,50.6,9.8,12.0
2020-07-04 14:10:00,24.9,50.7,9.8,14.0
2020-07-04 14:20:00,24.8,51.0,9.8,16.0
2020-07-04 14:30:00,24.8,51.2,9.8,18.0
2020-07-04 14:40:00,24.7,51.5,9.7,20.0
2020-07-04 14:50:00,24.6,51.8,9.7,22.0
2020-07-04 15:00:00,24.5,52.0,9.7,24.0
2020-07-04 15:10:00,24.5,52.3,9.7,27.0
2020-07-04 15:20:00,24.4,52.7,9.7,29.0
2020-07-04 15:30:00,24.3,53.0,9.6,31.0
2020-07-04 15:40:00,24.3,53.4,9.6,33.0
2020-07-04 15:50:00,24.2,53.7,9.6,35.0
2020-07-04 16:00:00,24.1,54.1,9.5,38.0
2020-07-04 16:10:00,24.1,54.4,9.5,40.0
2020-07-04 16:20:00,24.0,54.5,9.4,42.0
2020-07-04 16:30:00,23.9,54.7,9.3,44.0
2020-07-04 16:40:00,23.8,54.9,9.3,46.0
2020-07-04 16:50:00,23.8,55.1,9.2,49.0
2020-07-04 17:00:00,23.7,55.3,9.1,51.0
2020-07-04 17:10:00,23.6,55.7,8.9,53.0
2020-07-04 17:20:00,23.5,56.3,8.7,55.0
2020-07-04 17:30:00,23.4,56.9,8.5,57.0
2020-07-04 17:40:00,23.4,57.5,8.2,59.0
2020-07-04 17:50:00,23.3,58.2,8.0,62.0
2020-07-04 18:00:00,23.2,58.7,7.8,64.0
2020-07-04 18:10:00,23.1,59.0,7.6,66.0
2020-07-04 18:20:00,23.1,59.0,7.5,68.0
2020-07-04 18:30:00,23.1,58.9,7.4,70.0
2020-07-04 18:40:00,23.1,58.8,7.3,72.0
2020-07-04 18:50:00,23.1,58.8,7.2,74.0
2020-07-04 19:00:00,23.0,58.7,7.1,76.0
2020-07-04 19:10:00,23.0,58.8,7.0,78.0
2020-07-04 19:20:00,22.9,59.0,7.0,81.0
2020-07-04 19:30:00,22.8,59.2,6.9,83.0
2020-07-04 19:40:00,22.7,59.4,6.8,85.0
2020-07-04 19:50:00,22.6,59.6,6.8,87.0
2020-07-04 20:00:00,22.5,59.9,6.7,89.0
2020-07-04 20:10:00,22.4,60.1,6.7,91.0
2020-07-04 20:20:00,22.3,60.3,6.6,93.0
2020-07-04 20:30:00,22.2,60.5,6.6,95.0
2020-07-04 20:40:00,22.1,60.8,6.6,96.0
2020-07-04 20:50:00,22.0,61.0,6.5,98.0
2020-07-04 21:00:00,21.9,61.1,6.5,100.0
2020-07-04 21:10:00,21.9,61.1,6.5,102.0
2020-07-04 21:20:00,21.9,60.7,6.4,104.0
2020-07-04 21:30:00,21.9,60.2,6.3,106.0
2020-07-04 21:40:00,21.9,59.8,6.3,107.0
2020-07-04 21:50:00,21.9,59.4,6.2,109.0
2020-07-04 22:00:00,21.8,59.1,6.1,111.0
2020-07-04 22:10:00,21.8,58.8,6.1,112.0
2020-07-04 22:20:00,21.8,58.8,6.1,114.0
2020-07-04 22:30:00,21.7,58.8,6.1,115.0
2020-07-04 22:40:00,21.7,58.8,6.0,117.0
2020-07-04 22:50:00,21.6,58.7,6.0,118.0
2020-07-04 23:00:00,21.6,58.7,6.0,120.0
2020-07-04 23:10:00,21.5,58.6,6.0,121.0
2020-07-04 23:20:00,21.6,58.3,5.9,122.0
2020-07-04 23:30:00,21.6,58.0,5.8,123.0
2020-07-04 23:40:00,21.6,57.8,5.8,124.0
2020-07-04 23:50:00,21.6,57.5,5.7,125.0
2020-07-05 00:00:00,21.6,57.2,5.7,126.0
2020-07-05 00:10:00,21.7,56.8,5.7,127.0
2020-07-05 00:20:00,21.7,56.3,5.9,127.0
2020-07-05 00:30:00,21.7,55.8,6.1,128.0
2020-07-05 00:40:00,21.7,55.3,6.3,128.0
2020-07-05 00:50:00,21.7,54.8,6.5,129.0
2020-07-05 01:00:00,21.7,54.4,6.7,129.0
2020-07-05 01:10:00,21.7,54.1,6.7,129.0
2020-07-05 01:20:00,21.7,54.2,6.6,129.0
2020-07-05 01:30:00,21.7,54.4,6.4,129.0
2020-07-05 01:40:00,21.7,54.5,6.3,129.0
2020-07-05 01:50:00,21.7,54.7,6.1,128.0
2020-07-05 02:00:00,21.6,54.8,6.0,128.0
2020-07-05 02:10:00,21.6,55.1,6.0,127.0
2020-07-05 02:20:00,21.6,55.4,6.2,127.0
2020-07-05 02:30:00,21.5,55.8,6.3,126.0
2020-07-05 02:40:00,21.5,56.1,6.5,125.0
2020-07-05 02:50:00,21.4,56.5,6.7,124.0
2020-07-05 03:00:00,21.4,56.8,6.8,123.0
2020-07-05 03:10:00,21.3,57.2,6.9,122.0
2020-07-05 03:20:00,21.3,57.5,6.9,121.0
2020-07-05 03:30:00,21.2,57.9,6.9,119.0
2020-07-05 03:40:00,21.1,58.2,6.9,118.0
2020-07-05 03:50:00,21.0,58.6,6.8,117.0
2020-07-05 04:00:00,21.0,58.8,6.8,115.0
2020-07-05 04:10:00,21.0,58.9,6.7,114.0
2020-07-05 04:20:00,21.0,58.6,6.7,112.0
2020-07-05 04:30:00,21.1,58.3,6.6,111.0
2020-07-05 04:40:00,21.1,58.1,6.5,109.0
2020-07-05 04:50:00,21.2,57.8,6.4,107.0
2020-07-05 05:00:00,21.2,57.5,6.3,105.0
2020-07-05 05:10:00,21.2,57.3,6.2,104.0
2020-07-05 05:20:00,21.1,57.3,6.0,102.0
2020-07-05 05:30:00,21.0,57.3,5.9,100.0
2020-07-05 05:40:00,20.9,57.3,5.8,98.0
2020-07-05 05:50:00,20.8,57.3,5.7,96.0
2020-07-05 06:00:00,20.8,57.2,5.7,94.0
2020-07-05 06:10:00,20.7,57.1,5.6,92.0
2020-07-05 06:20:00,20.8,56.8,5.7,91.0
2020-07-05 06:30:00,20.9,56.4,5.8,89.0
2020-07-05 06:40:00,21.0,56.1,5.9,87.0
2020-07-05 06:50:00,21.1,55.8,6.0,85.0
2020-07-05 07:00:00,21.2,55.4,6.1,82.0
2020-07-05 07:10:00,21.4,54.7,6.1,80.0
2020-07-05 07:20:00,21.7,53.7,6.1,78.0
2020-07-05 07:30:00,21.9,52.7,6.1,76.0
2020-07-05 07:40:00,22.2,51.6,6.1,74.0
2020-07-05 07:50:00,22.5,50.6,6.1,72.0
2020-07-05 08:00:00,22.8,49.7,6.1,70.0
2020-07-05 08:10:00,23.1,48.7,6.1,68.0
2020-07-05 08:20:00,23.3,47.8,6.0,66.0
2020-07-05 08:30:00,23.5,46.8,5.9,64.0
2020-07-05 08:40:00,23.8,45.9,5.9,61.0
2020-07-05 08:50:00,24.0,45.1,5.8,59.0
2020-07-05 09:00:00,24.3,44.2,5.8,57.0
2020-07-05 09:10:00,24.5,43.3,5.7,55.0
2020-07-05 09:20:00,24.7,42.3,5.8,53.0
2020-07-05 09:30:00,24.9,41.4,5.8,51.0
2020-07-05 09:40:00,25.1,40.5,5.8,48.0
2020-07-05 09:50:00,25.4,39.6,5.8,46.0
2020-07-05 10:00:00,25.6,38.7,5.8,44.0
2020-07-05 10:10:00,25.8,37.8,5.9,42.0
2020-07-05 10:20:00,26.0,36.8,5.9,40.0
2020-07-05 10:30:00,26.2,35.9,6.0,37.0
2020-07-05 10:40:00,26.4,34.9,6.1,35.0
2020-07-05 10:50:00,26.6,34.0,6.1,33.0
2020-07-05 11:00:00,26.8,33.2,6.2,31.0
2020-07-05 11:10:00,27.0,32.6,6.4,29.0
2020-07-05 11:20:00,27.1,32.1,6.6,26.0
2020-07-05 11:30:00,27.2,31.7,6.8,24.0
2020-07-05 11:40:00,27.3,31.3,7.1,22.0
2020-07-05 11:50:00,27.5,30.9,7.3,20.0
2020-07-05 12:00:00,27.6,30.7,7.5,18.0
2020-07-05 12:10:00,27.6,30.5,7.7,16.0
2020-07-05 12:20:00,27.7,30.8,7.6,13.0
2020-07-05 12:30:00,27.7,31.0,7.5,11.0
2020-07-05 12:40:00,27.7,31.3,7.5,9.0
2020-07-05 12:50:00,27.7,31.5,7.4,8.0
2020-07-05 13:00:00,27.8,31.7,7.4,6.0
2020-07-05 13:10:00,27.8,31.9,7.3,6.0
2020-07-05 13:20:00,27.9,32.0,7.2,6.0
2020-07-05 13:30:00,28.0,32.0,7.2,6.0
2020-07-05 13:40:00,28.2,32.0,7.1,8.0
2020-07-05 13:50:00,28.3,32.1,7.1,10.0
2020-07-05 14:00:00,28.4,32.1,7.1,12.0
2020-07-05 14:10:00,28.5,32.1,7.1,14.0
2020-07-05 14:20:00,28.5,32.1,7.1,16.0
2020-07-05 14:30:00,28.6,32.1,7.1,18.0
2020-07-05 14:40:00,28.6,32.1,7.2,20.0
2020-07-05 14:50:00,28.6,32.1,7.2,22.0
2020-07-05 15:00:00,28.7,32.1,7.2,24.0
2020-07-05 15:10:00,28.7,31.9,7.2,26.0
2020-07-05 15:20:00,28.7,31.5,7.2,29.0
2020-07-05 15:30:00,28.8,31.1,7.1,31.0
2020-07-05 15:40:00,28.8,30.7,7.1,33.0
2020-07-05 15:50:00,28.9,30.3,7.1,35.0
2020-07-05 16:00:00,28.9,30.0,7.0,38.0
2020-07-05 16:10:00,28.9,29.8,7.0,40.0
2020-07-05 16:20:00,28.8,29.9,7.0,42.0
2020-07-05 16:30:00,28.8,30.0,7.0,44.0
2020-07-05 16:40:00,28.7,30.1,7.0,46.0
2020-07-05 16:50:00,28.6,30.2,7.0,48.0
2020-07-05 17:00:00,28.5,30.6,7.0,51.0
2020-07-05 17:10:00,28.4,31.2,7.0,53.0
2020-07-05 17:20:00,28.2,32.5,6.8,55.0
2020-07-05 17:30:00,27.9,33.9,6.7,57.0
2020-07-05 17:40:00,27.7,35.4,6.5,59.0
2020-07-05 17:50:00,27.4,36.9,6.4,62.0
2020-07-05 18:00:00,27.2,38.1,6.2,64.0
2020-07-05 18:10:00,27.1,39.0,6.1,66.0
2020-07-05 18:20:00,27.1,38.8,6.1,68.0
2020-07-05 18:30:00,27.1,38.6,6.0,70.0
2020-07-05 18:40:00,27.1,38.4,6.0,72.0
2020-07-05 18:50:00,27.1,38.1,5.9,74.0
2020-07-05 19:00:00,27.0,38.1,5.9,76.0
2020-07-05 19:10:00,26.9,38.5,5.8,78.0
2020-07-05 19:20:00,26.6,39.6,5.6,81.0
2020-07-05 19:30:00,26.2,40.9,5.4,83.0
2020-07-05 19:40:00,25.9,42.2,5.2,85.0
2020-07-05 19:50:00,25.5,43.5,5.0,87.0
2020-07-05 20:00:00,25.2,44.6,4.9,89.0
2020-07-05 20:10:00,25.0,45.2,4.8,91.0
2020-07-05 20:20:00,24.9,45.0,4.9,93.0
2020-07-05 20:30:00,24.8,44.6,5.1,95.0
2020-07-05 20:40:00,24.7,44.3,5.2,96.0
2020-07-05 20:50:00,24.6,43.9,5.4,98.0
2020-07-05 21:00:00,24.5,43.6,5.5,100.0
2020-07-05 21:10:00,24.4,43.3,5.6,102.0
2020-07-05 21:20:00,24.3,42.9,5.7,104.0
2020-07-05 21:30:00,24.3,42.6,5.7,106.0
2020-07-05 21:40:00,24.2,42.3,5.8,107.0
2020-07-05 21:50:00,24.1,42.0,5.8,109.0
2020-07-05 22:00:00,24.0,41.6,5.9,111.0
2020-07-05 22:10:00,24.0,41.1,6.0,112.0
2020-07-05 22:20:00,24.0,40.3,6.2,114.0
2020-07-05 22:30:00,24.0,39.6,6.4,115.0
2020-07-05 22:40:00,24.1,38.8,6.6,117.0
2020-07-05 22:50:00,24.1,38.1,6.7,118.0
2020-07-05 23:00:00,24.1,37.6,6.9,120.0
2020-07-05 23:10:00,24.1,37.3,7.0,121.0
2020-07-05 23:20:00,24.1,37.5,7.0,122.0
2020-07-05 23:30:00,24.1,37.8,7.0,123.0
2020-07-05 23:40:00,24.1,38.1,7.0,124.0
2020-07-05 23:50:00,24.1,38.4,7.0,125.0
2020-07-06 00:00:00,24.1,38.6,6.9,126.0
2020-07-06 00:10:00,24.1,38.5,6.9,127.0
2020-07-06 00:20:00,24.1,37.9,6.9,127.0
2020-07-06 00:30:00,24.1,37.4,6.8,128.0
2020-07-06 00:40:00,24.2,36.8,6.7,128.0
2020-07-06 00:50:00,24.2,36.2,6.7,129.0
2020-07-06 01:00:00,24.2,35.8,6.7,129.0
2020-07-06 01:10:00,24.2,35.4,6.6,129.0
2020-07-06 01:20:00,24.1,35.3,6.6,129.0
2020-07-06 01:30:00,24.1,35.2,6.5,129.0
2020-07-06 01:40:00,24.0,35.1,6.5,129.0
2020-07-06 01:50:00,24.0,34.9,6.4,128.0
2020-07-06 02:00:00,24.0,34.8,6.4,128.0
2020-07-06 02:10:00,23.9,34.5,6.3,127.0
2020-07-06 02:20:00,24.0,34.1,6.3,127.0
2020-07-06 02:30:00,24.0,33.6,6.2,126.0
2020-07-06 02:40:00,24.1,33.2,6.2,125.0
2020-07-06 02:50:00,24.1,32.7,6.1,124.0
2020-07-06 03:00:00,24.2,32.3,6.1,123.0
2020-07-06 03:10:00,24.2,31.8,6.0,122.0
2020-07-06 03:20:00,24.3,31.3,6.1,121.0
2020-07-06 03:30:00,24.3,30.8,6.1,120.0
2020-07-06 03:40:00,24.4,30.2,6.2,118.0
2020-07-06 03:50:00,24.4,29.7,6.2,117.0
2020-07-06 04:00:00,24.5,29.3,6.2,115.0
2020-07-06 04:10:00,24.5,28.8,6.2,114.0
2020-07-06 04:20:00,24.5,28.4,6.1,112.0
2020-07-06 04:30:00,24.6,28.1,6.0,111.0
2020-07-06 04:40:00,24.6,27.7,5.9,109.0
2020-07-06 04:50:00,24.6,27.3,5.8,107.0
2020-07-06 05:00:00,24.6,27.1,5.7,106.0
2020-07-06 05:10:00,24.6,27.0,5.6,104.0
2020-07-06 05:20:00,24.5,27.4,5.5,102.0
2020-07-06 05:30:00,24.5,27.7,5.4,100.0
2020-07-06 05:40:00,24.4,28.1,5.2,98.0
2020-07-06 05:50:00,24.3,28.5,5.1,96.0
2020-07-06 06:00:00,24.3,28.8,5.0,94.0
2020-07-06 06:10:00,24.3,29.1,4.9,93.0
2020-07-06 06:20:00,24.4,29.3,4.9,91.0
2020-07-06 06:30:00,24.6,29.5,4.9,89.0
2020-07-06 06:40:00,24.7,29.6,4.9,87.0
2020-07-06 06:50:00,24.8,29.8,4.9,85.0
2020-07-06 07:00:00,25.0,29.8,4.9,83.0
2020-07-06 07:10:00,25.2,29.8,5.0,80.0
2020-07-06 07:20:00,25.5,29.3,5.3,78.0
2020-07-06 07:30:00,25.8,28.9,5.7,76.0
2020-07-06 07:40:00,26.1,28.5,6.0,74.0
2020-07-06 07:50:00,26.4,28.1,6.4,72.0
2020-07-06 08:00:00,26.7,27.7,6.6,70.0
2020-07-06 08:10:00,27.0,27.2,6.9,68.0
2020-07-06 08:20:00,27.3,26.7,6.9,66.0
2020-07-06 08:30:00,27.6,26.2,6.9,64.0
2020-07-06 08:40:00,27.9,25.7,6.9,61.0
2020-07-06 08:50:00,28.1,25.3,6.9,59.0
2020-07-06 09:00:00,28.4,24.9,6.9,57.0
2020-07-06 09:10:00,28.6,24.7,6.9,55.0
2020-07-06 09:20:00,28.7,24.7,7.0,53.0
2020-07-06 09:30:00,28.9,24.7,7.2,51.0
2020-07-06 09:40:00,29.0,24.8,7.3,48.0
2020-07-06 09:50:00,29.1,24.9,7.5,46.0
2020-07-06 10:00:00,29.2,25.0,7.6,44.0
2020-07-06 10:10:00,29.2,25.1,7.7,42.0
2020-07-06 10:20:00,29.2,25.5,7.8,40.0
2020-07-06 10:30:00,29.2,25.8,7.9,37.0
2020-07-06 10:40:00,29.2,26.2,8.0,35.0
2020-07-06 10:50:00,29.2,26.5,8.1,33.0
2020-07-06 11:00:00,29.3,26.9,8.1,31.0
2020-07-06 11:10:00,29.3,27.3,8.2,29.0
2020-07-06 11:20:00,29.4,27.6,8.1,26.0
2020-07-06 11:30:00,29.6,28.0,8.1,24.0
2020-07-06 11:40:00,29.7,28.3,8.1,22.0
2020-07-06 11:50:00,29.8,28.7,8.1,20.0
2020-07-06 12:00:00,29.9,29.0,8.0,18.0
2020-07-06 12:10:00,30.0,29.2,8.0,16.0
2020-07-06 12:20:00,30.0,29.2,7.8,14.0
2020-07-06 12:30:00,30.0,29.1,7.7,12.0
2020-07-06 12:40:00,30.0,29.1,7.6,10.0
2020-07-06 12:50:00,29.9,29.1,7.5,8.0
2020-07-06 13:00:00,30.0,29.0,7.3,7.0
2020-07-06 13:10:00,30.0,29.0,7.2,6.0
2020-07-06 13:20:00,30.1,28.9,7.1,6.0
2020-07-06 13:30:00,30.2,28.9,6.9,7.0
2020-07-06 13:40:00,30.3,28.8,6.8,8.0
2020-07-06 13:50:00,30.4,28.7,6.7,10.0
2020-07-06 14:00:00,30.5,28.8,6.6,12.0
2020-07-06 14:10:00,30.6,29.0,6.5,14.0
2020-07-06 14:20:00,30.5,29.5,6.5,16.0
2020-07-06 14:30:00,30.4,30.1,6.5,18.0
2020-07-06 14:40:00,30.3,30.6,6.5,20.0
2020-07-06 14:50:00,30.2,31.2,6.5,22.0
2020-07-06 15:00:00,30.2,31.7,6.5,24.0
2020-07-06 15:10:00,30.1,32.1,6.4,26.0
2020-07-06 15:20:00,30.1,32.1,6.4,29.0
2020-07-06 15:30:00,30.1,32.2,6.3,31.0
2020-07-06 15:40:00,30.1,32.2,6.2,33.0
2020-07-06 15:50:00,30.1,32.3,6.1,35.0
2020-07-06 16:00:00,30.1,32.4,6.1,37.0
2020-07-06 16:10:00,30.0,32.6,6.0,40.0
2020-07-06 16:20:00,29.9,33.0,6.0,42.0
2020-07-06 16:30:00,29.7,33.3,6.0,44.0
2020-07-06 16:40:00,29.6,33.7,6.0,46.0
2020-07-06 16:50:00,29.5,34.1,6.0,48.0
2020-07-06 17:00:00,29.3,34.7,6.0,51.0
2020-07-06 17:10:00,29.1,35.4,6.0,53.0
2020-07-06 17:20:00,28.9,36.7,6.0,55.0
2020-07-06 17:30:00,28.6,38.0,6.1,57.0
2020-07-06 17:40:00,28.4,39.4,6.1,59.0
2020-07-06 17:50:00,28.1,40.8,6.1,62.0
2020-07-06 18:00:00,27.9,42.1,6.1,64.0
2020-07-06 18:10:00,27.7,43.1,6.2,66.0
2020-07-06 18:20:00,27.6,43.4,6.2,68.0
2020-07-06 18:30:00,27.5,43.6,6.2,70.0
2020-07-06 18:40:00,27.4,43.9,6.2,72.0
2020-07-06 18:50:00,27.3,44.2,6.2,74.0
2020-07-06 19:00:00,27.2,44.5,6.2,76.0
2020-07-06 19:10:00,27.1,44.8,6.2,78.0
2020-07-06 19:20:00,26.9,45.3,6.0,81.0
2020-07-06 19:30:00,26.7,45.8,5.9,83.0
2020-07-06 19:40:00,26.6,46.3,5.7,85.0
2020-07-06 19:50:00,26.4,46.8,5.6,87.0
2020-07-06 20:00:00,26.2,47.3,5.4,89.0
2020-07-06 20:10:00,26.1,47.6,5.2,91.0
2020-07-06 20:20:00,25.9,47.8,4.9,93.0
2020-07-06 20:30:00,25.7,48.0,4.6,95.0
2020-07-06 20:40:00,25.6,48.2,4.2,96.0
2020-07-06 20:50:00,25.4,48.3,3.9,98.0
2020-07-06 21:00:00,25.2,48.6,3.6,100.0
2020-07-06 21:10:00,25.0,48.9,3.3,102.0
2020-07-06 21:20:00,24.8,49.5,3.2,104.0
2020-07-06 21:30:00,24.5,50.1,3.0,106.0
2020-07-06 21:40:00,24.3,50.7,2.9,107.0
2020-07-06 21:50:00,24.1,51.4,2.7,109.0
2020-07-06 22:00:00,23.9,51.8,2.6,111.0
2020-07-06 22:10:00,23.8,51.8,2.7,112.0
2020-07-06 22:20:00,23.8,51.1,2.9,114.0
2020-07-06 22:30:00,23.9,50.3,3.1,115.0
2020-07-06 22:40:00,23.9,49.5,3.3,117.0
2020-07-06 22:50:00,24.0,48.7,3.5,118.0
2020-07-06 23:00:00,24.1,47.6,3.7,120.0
2020-07-06 23:10:00,24.2,46.1,3.9,121.0
2020-07-06 23:20:00,24.4,43.6,3.9,122.0
2020-07-06 23:30:00,24.6,41.2,4.0,123.0
2020-07-06 23:40:00,24.8,39.0,4.0,124.0
2020-07-06 23:50:00,25.1,36.8,4.0,125.0
2020-07-07 00:00:00,25.2,35.1,4.0,126.0
2020-07-07 00:10:00,25.4,33.9,4.0,127.0
2020-07-07 00:20:00,25.4,33.8,4.0,127.0
2020-07-07 00:30:00,25.4,33.7,4.0,128.0
2020-07-07 00:40:00,25.5,33.6,4.0,128.0
2020-07-07 00:50:00,25.5,33.6,4.0,129.0
2020-07-07 01:00:00,25.5,33.7,4.0,129.0
2020-07-07 01:10:00,25.5,33.9,4.1,129.0
2020-07-07 01:20:00,25.4,34.6,4.2,129.0
2020-07-07 01:30:00,25.3,35.3,4.2,129.0
2020-07-07 01:40:00,25.2,36.1,4.3,129.0
2020-07-07 01:50:00,25.1,36.8,4.4,128.0
2020-07-07 02:00:00,25.1,37.4,4.5,128.0
2020-07-07 02:10:00,25.1,37.8,4.6,127.0
2020-07-07 02:20:00,25.1,37.6,4.7,127.0
2020-07-07 02:30:00,25.2,37.3,4.7,126.0
2020-07-07 02:40:00,25.3,37.1,4.8,125.0
2020-07-07 02:50:00,25.3,36.9,4.9,124.0
2020-07-07 03:00:00,25.4,36.7,5.0,123.0
2020-07-07 03:10:00,25.3,36.7,5.0,122.0
2020-07-07 03:20:00,25.2,36.9,5.0,121.0
2020-07-07 03:30:00,25.1,37.1,4.9,120.0
2020-07-07 03:40:00,25.0,37.3,4.9,118.0
2020-07-07 03:50:00,24.9,37.5,4.9,117.0
2020-07-07 04:00:00,24.8,37.8,4.9,115.0
2020-07-07 04:10:00,24.7,38.0,4.9,114.0
2020-07-07 04:20:00,24.6,38.2,5.0,112.0
2020-07-07 04:30:00,24.6,38.5,5.1,111.0
2020-07-07 04:40:00,24.6,38.7,5.1,109.0
2020-07-07 04:50:00,24.5,38.9,5.2,107.0
2020-07-07 05:00:00,24.5,39.2,5.2,106.0
2020-07-07 05:10:00,24.3,39.6,5.0,104.0
2020-07-07 05:20:00,24.1,40.2,4.5,102.0
2020-07-07 05:30:00,23.9,40.7,3.9,100.0
2020-07-07 05:40:00,23.7,41.3,3.4,98.0
2020-07-07 05:50:00,23.5,41.9,2.8,97.0
2020-07-07 06:00:00,23.4,42.6,2.4,95.0
2020-07-07 06:10:00,23.2,43.5,2.1,93.0
2020-07-07 06:20:00,23.2,45.0,2.1,91.0
2020-07-07 06:30:00,23.1,46.5,2.1,89.0
2020-07-07 06:40:00,23.0,48.0,2.1,87.0
2020-07-07 06:50:00,23.0,49.6,2.1,85.0
2020-07-07 07:00:00,23.0,50.4,2.1,83.0
2020-07-07 07:10:00,23.3,50.1,2.1,81.0
2020-07-07 07:20:00,23.9,47.5,2.1,79.0
2020-07-07 07:30:00,24.5,44.8,2.2,76.0
2020-07-07 07:40:00,25.1,42.3,2.2,74.0
2020-07-07 07:50:00,25.7,39.9,2.3,72.0
2020-07-07 08:00:00,26.2,38.0,2.4,70.0
2020-07-07 08:10:00,26.7,36.8,2.4,68.0
2020-07-07 08:20:00,26.8,36.6,2.5,66.0
2020-07-07 08:30:00,27.0,36.6,2.5,64.0
2020-07-07 08:40:00,27.1,36.6,2.6,62.0
2020-07-07 08:50:00,27.2,36.6,2.7,59.0
2020-07-07 09:00:00,27.4,36.6,2.8,57.0
2020-07-07 09:10:00,27.5,36.7,2.9,55.0
2020-07-07 09:20:00,27.6,37.0,2.9,53.0
2020-07-07 09:30:00,27.6,37.3,3.0,51.0
2020-07-07 09:40:00,27.7,37.6,3.1,48.0
2020-07-07 09:50:00,27.8,38.0,3.1,46.0
2020-07-07 10:00:00,27.9,38.2,3.2,44.0
2020-07-07 10:10:00,28.0,38.2,3.2,42.0
2020-07-07 10:20:00,28.1,37.9,3.2,40.0
2020-07-07 10:30:00,28.3,37.6,3.1,38.0
2020-07-07 10:40:00,28.5,37.3,3.1,35.0
2020-07-07 10:50:00,28.6,37.0,3.1,33.0
2020-07-07 11:00:00,28.8,36.5,3.1,31.0
2020-07-07 11:10:00,29.0,35.8,3.1,29.0
2020-07-07 11:20:00,29.4,34.5,3.1,26.0
2020-07-07 11:30:00,29.7,33.2,3.2,24.0
2020-07-07 11:40:00,30.0,32.0,3.3,22.0
2020-07-07 11:50:00,30.3,30.9,3.4,20.0
2020-07-07 12:00:00,30.6,30.1,3.4,18.0
2020-07-07 12:10:00,30.7,29.9,3.4,16.0
2020-07-07 12:20:00,30.6,30.7,3.3,14.0
2020-07-07 12:30:00,30.4,31.7,3.2,12.0
2020-07-07 12:40:00,30.3,32.8,3.1,10.0
2020-07-07 12:50:00,30.2,33.8,3.1,8.0
2020-07-07 13:00:00,30.0,34.8,3.0,7.0
2020-07-07 13:10:00,29.9,35.6,3.0,6.0
2020-07-07 13:20:00,29.8,36.1,3.0,6.0
2020-07-07 13:30:00,29.7,36.6,3.1,7.0
2020-07-07 13:40:00,29.6,37.1,3.1,8.0
2020-07-07 13:50:00,29.5,37.6,3.2,10.0
2020-07-07 14:00:00,29.4,38.1,3.3,12.0
2020-07-07 14:10:00,29.3,38.5,3.3,14.0
2020-07-07 14:20:00,29.3,38.8,3.4,16.0
2020-07-07 14:30:00,29.2,39.1,3.4,18.0
2020-07-07 14:40:00,29.2,39.5,3.5,20.0
2020-07-07 14:50:00,29.1,39.8,3.5,22.0
2020-07-07 15:00:00,29.1,40.0,3.5,24.0
2020-07-07 15:10:00,29.1,40.2,3.6,26.0
2020-07-07 15:20:00,29.1,40.3,3.7,29.0
2020-07-07 15:30:00,29.1,40.3,3.8,31.0
2020-07-07 15:40:00,29.1,40.3,3.8,33.0
2020-07-07 15:50:00,29.1,40.3,3.9,35.0
