time_series,Generacion_no_renovable_MW,Generacion_renovable_MW,Demanda_real_MW,Generacion_FV_MW,Generacion_TV_MW,Generacion_CC_MW,Generacion_EO_MW,Generacion_TG_MW,Generacion_MD_MW,Demanda_programada_MW,Precio_generacion_€MWh
2020-04-06 06:30:00,245.0,1.2,246.2,0.0,29.9,199.5,1.2,0.0,15.6,251.2,174.73
2020-04-06 06:40:00,247.4,1.2,248.6,0.0,29.9,201.6,1.2,0.0,15.9,251.2,174.73
2020-04-06 06:50:00,252.5,1.2,253.7,0.0,30.1,206.3,1.2,0.0,16.1,251.2,174.73
2020-04-06 07:00:00,257.5,1.2,258.7,0.0,30.1,211.6,1.2,0.0,15.8,271.2,171.34
2020-04-06 07:10:00,263.7,1.2,264.9,0.0,30.1,217.8,1.2,0.0,15.8,271.2,171.34
2020-04-06 07:20:00,266.2,1.2,267.4,0.0,30.1,220.4,1.2,0.0,15.7,271.2,171.34
2020-04-06 07:30:00,269.7,1.2,270.9,0.0,30.0,224.2,1.2,0.0,15.5,271.2,171.34
2020-04-06 07:40:00,271.0,1.2,272.2,0.0,30.0,225.6,1.2,0.0,15.4,271.2,171.34
2020-04-06 07:50:00,263.3,1.2,264.5,0.0,29.9,217.8,1.2,0.0,15.6,271.2,171.34
2020-04-06 08:00:00,265.6,1.2,266.8,0.0,30.0,219.3,1.2,0.0,16.3,287.3,166.63
2020-04-06 08:10:00,273.1,1.6,274.7,0.4,30.0,227.3,1.2,0.0,15.8,287.3,166.63
2020-04-06 08:20:00,274.6,3.4,278.0,2.1,30.1,228.8,1.3,0.0,15.7,287.3,166.63
2020-04-06 08:30:00,279.0,6.2,285.2,4.9,30.1,233.1,1.3,0.0,15.8,287.3,166.63
2020-04-06 08:40:00,281.4,9.5,290.9,8.3,30.1,235.7,1.2,0.0,15.6,287.3,166.63
2020-04-06 08:50:00,285.4,11.9,297.3,11.0,30.1,239.6,0.9,0.0,15.7,287.3,166.63
2020-04-06 09:00:00,288.3,16.6,304.9,15.7,30.1,242.4,0.9,0.0,15.8,322.7,155.14
2020-04-06 09:10:00,290.7,21.0,311.7,20.1,30.0,244.8,0.9,0.0,15.9,322.7,155.14
2020-04-06 09:20:00,290.3,24.4,314.7,23.5,30.0,244.3,0.9,0.0,16.0,322.7,155.14
2020-04-06 09:30:00,293.7,30.7,324.4,29.5,30.0,247.6,1.2,0.0,16.1,322.7,155.14
2020-04-06 09:40:00,292.0,36.3,328.3,35.1,30.1,245.8,1.2,0.0,16.1,322.7,155.14
2020-04-06 09:50:00,293.3,39.5,332.8,38.2,30.2,247.3,1.3,0.0,15.8,322.7,155.14
2020-04-06 10:00:00,294.8,40.1,334.9,38.8,30.2,248.9,1.3,0.0,15.7,347.3,146.87
2020-04-06 10:10:00,293.5,47.5,341.0,46.1,30.1,247.1,1.4,0.0,16.3,347.3,146.87
2020-04-06 10:20:00,294.0,49.0,343.0,47.6,30.1,247.6,1.4,0.0,16.3,347.3,146.87
2020-04-06 10:30:00,295.4,49.2,344.6,47.7,30.1,249.4,1.5,0.0,15.9,347.3,146.87
2020-04-06 10:40:00,292.8,55.7,348.5,54.1,30.0,247.0,1.6,0.0,15.8,347.3,146.87
2020-04-06 10:50:00,292.8,59.3,352.1,57.6,30.1,247.0,1.7,0.0,15.7,347.3,146.87
2020-04-06 11:00:00,296.0,60.1,356.1,58.1,30.2,249.6,2.0,0.0,16.2,362.0,141.04
2020-04-06 11:10:00,295.7,64.3,360.0,62.3,30.3,250.1,2.0,0.0,15.3,362.0,141.04
2020-04-06 11:20:00,294.7,66.6,361.3,64.7,30.1,248.6,1.9,0.0,16.0,362.0,141.04
2020-04-06 11:30:00,289.6,72.2,361.8,69.9,30.1,243.9,2.3,0.0,15.6,362.0,141.04
2020-04-06 11:40:00,291.4,74.5,365.9,72.2,30.2,245.1,2.3,0.0,16.1,362.0,141.04
2020-04-06 11:50:00,297.8,69.6,367.4,67.6,30.3,252.1,2.0,0.0,15.4,362.0,141.04
2020-04-06 12:00:00,297.2,71.3,368.5,68.6,30.3,250.6,2.7,0.0,16.3,376.1,140.02
2020-04-06 12:10:00,299.9,70.0,369.9,67.6,31.6,252.8,2.4,0.0,15.5,376.1,140.02
2020-04-06 12:20:00,307.0,64.7,371.7,62.6,33.1,258.5,2.1,0.0,15.4,376.1,140.02
2020-04-06 12:30:00,308.0,65.9,373.9,63.9,35.3,256.9,2.0,0.0,15.8,376.1,140.02
2020-04-06 12:40:00,310.4,65.2,375.6,62.7,35.5,259.1,2.5,0.0,15.8,376.1,140.02
2020-04-06 12:50:00,307.5,72.1,379.6,69.7,36.5,255.6,2.4,0.0,15.4,376.1,140.02
2020-04-06 13:00:00,306.3,77.8,384.1,75.5,35.7,255.3,2.3,0.0,15.3,395.5,136.97
2020-04-06 13:10:00,312.0,75.0,387.0,71.9,36.3,260.5,3.1,0.0,15.2,395.5,136.97
2020-04-06 13:20:00,311.1,78.9,390.0,76.7,38.4,257.0,2.2,0.0,15.7,395.5,136.97
2020-04-06 13:30:00,316.8,80.8,397.6,78.7,37.6,263.3,2.1,0.0,15.9,395.5,136.97
2020-04-06 13:40:00,312.5,83.8,396.3,81.4,38.2,258.6,2.4,0.0,15.7,395.5,136.97
2020-04-06 13:50:00,312.8,84.6,397.4,81.7,38.8,258.5,2.9,0.0,15.5,395.5,136.97
2020-04-06 14:00:00,313.3,83.3,396.6,80.1,38.6,259.3,3.2,0.0,15.4,392.3,137.37
2020-04-06 14:10:00,326.0,72.0,398.0,69.1,41.1,269.3,2.9,0.0,15.6,392.3,137.37
2020-04-06 14:20:00,317.1,75.2,392.3,72.8,40.9,259.9,2.4,0.0,16.3,392.3,137.37
2020-04-06 14:30:00,309.9,81.5,391.4,78.7,38.1,256.0,2.8,0.0,15.8,392.3,137.37
2020-04-06 14:40:00,307.8,78.5,386.3,75.6,36.5,255.9,2.9,0.0,15.4,392.3,137.37
2020-04-06 14:50:00,302.0,76.5,378.5,73.7,34.2,251.7,2.8,0.0,16.1,392.3,137.37
2020-04-06 15:00:00,298.0,75.4,373.4,72.8,34.2,247.9,2.6,0.0,15.9,357.3,142.95
2020-04-06 15:10:00,295.2,72.5,367.7,70.0,34.3,245.1,2.5,0.0,15.8,357.3,142.95
2020-04-06 15:20:00,295.2,67.7,362.9,64.9,34.3,245.4,2.8,0.0,15.5,357.3,142.95
2020-04-06 15:30:00,296.7,59.5,356.2,56.8,33.5,248.0,2.7,0.0,15.2,357.3,142.95
2020-04-06 15:40:00,294.2,55.4,349.6,51.6,33.6,244.7,3.8,0.0,15.9,357.3,142.95
2020-04-06 15:50:00,293.9,51.3,345.2,47.6,33.5,244.8,3.7,0.0,15.6,357.3,142.95
2020-04-06 16:00:00,292.3,47.6,339.9,44.0,33.4,243.0,3.6,0.0,15.9,335.0,151.15
2020-04-06 16:10:00,293.6,40.7,334.3,36.6,33.6,244.5,4.1,0.0,15.5,335.0,151.15
2020-04-06 16:20:00,296.6,37.6,334.2,34.2,33.6,246.9,3.4,0.0,16.1,335.0,151.15
2020-04-06 16:30:00,291.8,39.4,331.2,35.5,33.6,243.0,3.9,0.0,15.2,335.0,151.15
2020-04-06 16:40:00,289.9,37.4,327.3,32.9,33.6,240.5,4.5,0.0,15.8,335.0,151.15
2020-04-06 16:50:00,296.2,32.8,329.0,28.0,33.4,247.1,4.8,0.0,15.7,335.0,151.15
2020-04-06 17:00:00,295.0,31.9,326.9,27.3,33.5,246.0,4.6,0.0,15.5,328.9,153.41
2020-04-06 17:10:00,292.8,35.4,328.2,31.5,33.4,243.7,3.9,0.0,15.7,328.9,153.41
2020-04-06 17:20:00,293.4,33.2,326.6,29.2,33.4,244.2,4.0,0.0,15.8,328.9,153.41
2020-04-06 17:30:00,296.4,31.5,327.9,26.9,33.6,246.9,4.6,0.0,15.9,328.9,153.41
2020-04-06 17:40:00,295.8,32.7,328.5,27.4,33.4,246.6,5.3,0.0,15.8,328.9,153.41
2020-04-06 17:50:00,295.4,32.7,328.1,27.0,33.4,246.5,5.7,0.0,15.5,328.9,153.41
2020-04-06 18:00:00,303.2,24.1,327.3,18.5,33.5,253.5,5.6,0.0,16.2,334.6,155.59
2020-04-06 18:10:00,305.5,22.7,328.2,16.9,33.5,256.3,5.8,0.0,15.7,334.6,155.59
2020-04-06 18:20:00,304.4,25.1,329.5,17.8,35.6,253.2,7.3,0.0,15.6,334.6,155.59
2020-04-06 18:30:00,310.2,20.8,331.0,12.4,35.6,258.6,8.4,0.0,16.0,334.6,155.59
2020-04-06 18:40:00,312.4,18.4,330.8,9.7,39.5,257.0,8.7,0.0,15.9,334.6,155.59
2020-04-06 18:50:00,317.0,15.4,332.4,6.7,42.9,258.3,8.7,0.0,15.8,334.6,155.59
2020-04-06 19:00:00,317.9,12.9,330.8,5.2,45.8,256.5,7.7,0.0,15.6,345.3,163.41
2020-04-06 19:10:00,324.2,10.6,334.8,3.5,48.2,260.1,7.1,0.0,15.9,345.3,163.41
2020-04-06 19:20:00,327.0,10.0,337.0,3.0,51.9,259.1,7.0,0.0,16.0,345.3,163.41
2020-04-06 19:30:00,329.5,9.4,338.9,2.2,54.0,257.2,7.2,0.0,18.3,345.3,163.41
2020-04-06 19:40:00,334.0,8.6,342.6,1.1,54.4,258.1,7.5,0.0,21.5,345.3,163.41
2020-04-06 19:50:00,336.0,8.7,344.7,0.8,54.2,256.4,7.9,0.0,25.4,345.3,163.41
2020-04-06 20:00:00,343.5,6.5,350.0,0.5,53.9,255.2,6.0,8.1,26.3,377.6,159.73
2020-04-06 20:10:00,349.7,6.6,356.3,0.0,54.3,256.6,6.6,8.9,29.9,377.6,159.73
2020-04-06 20:20:00,352.6,6.9,359.5,0.0,54.1,258.1,6.9,9.5,30.9,377.6,159.73
2020-04-06 20:30:00,363.0,7.6,370.6,0.0,55.4,266.7,7.6,9.6,31.3,377.6,159.73
2020-04-06 20:40:00,382.0,6.9,388.9,0.0,60.8,281.5,6.9,9.3,30.4,377.6,159.73
2020-04-06 20:50:00,392.0,6.6,398.6,0.0,62.6,280.9,6.6,18.0,30.5,377.6,159.73
2020-04-06 21:00:00,397.0,6.1,403.1,0.0,62.5,286.1,6.1,17.8,30.6,400.7,158.87
2020-04-06 21:10:00,399.2,4.7,403.9,0.0,62.6,289.4,4.7,17.1,30.1,400.7,158.87
2020-04-06 21:20:00,397.5,3.7,401.2,0.0,62.6,286.3,3.7,17.8,30.8,400.7,158.87
2020-04-06 21:30:00,392.3,3.8,396.1,0.0,62.6,281.9,3.8,17.2,30.6,400.7,158.87
2020-04-06 21:40:00,385.1,3.3,388.4,0.0,60.0,273.8,3.3,20.7,30.6,400.7,158.87
2020-04-06 21:50:00,375.2,4.0,379.2,0.0,56.3,267.4,4.0,21.0,30.5,400.7,158.87
2020-04-06 22:00:00,367.7,3.3,371.0,0.0,55.9,260.3,3.3,21.0,30.5,346.9,162.64
2020-04-06 22:10:00,357.4,3.4,360.8,0.0,56.1,250.1,3.4,20.7,30.5,346.9,162.64
2020-04-06 22:20:00,347.8,2.9,350.7,0.0,55.9,258.1,2.9,18.1,15.7,346.9,162.64
2020-04-06 22:30:00,340.5,2.6,343.1,0.0,55.8,261.0,2.6,8.2,15.5,346.9,162.64
2020-04-06 22:40:00,332.8,2.1,334.9,0.0,55.8,261.7,2.1,0.0,15.3,346.9,162.64
2020-04-06 22:50:00,328.0,1.9,329.9,0.0,56.0,256.7,1.9,0.0,15.3,346.9,162.64
2020-04-06 23:00:00,320.3,1.9,322.2,0.0,55.9,248.8,1.9,0.0,15.6,305.4,164.54
2020-04-06 23:10:00,312.9,1.7,314.6,0.0,55.8,241.7,1.7,0.0,15.4,305.4,164.54
2020-04-06 23:20:00,306.9,1.2,308.1,0.0,55.8,235.7,1.2,0.0,15.4,305.4,164.54
2020-04-06 23:30:00,300.4,1.3,301.7,0.0,55.9,228.6,1.3,0.0,15.9,305.4,164.54
2020-04-06 23:40:00,292.3,1.3,293.6,0.0,53.1,223.7,1.3,0.0,15.5,305.4,164.54
2020-04-06 23:50:00,288.4,2.1,290.5,0.0,46.3,226.5,2.1,0.0,15.6,305.4,164.54
2020-04-07 00:00:00,281.9,2.9,284.8,0.0,40.6,225.3,2.9,0.0,16.0,273.9,167.04
2020-04-07 00:10:00,276.9,4.5,281.4,0.0,34.6,226.8,4.5,0.0,15.5,273.9,167.04
2020-04-07 00:20:00,270.0,6.2,276.2,0.0,30.0,224.6,6.2,0.0,15.4,273.9,167.04
2020-04-07 00:30:00,266.7,7.3,274.0,0.0,30.1,220.7,7.3,0.0,15.9,273.9,167.04
2020-04-07 00:40:00,261.2,7.6,268.8,0.0,30.1,215.1,7.6,0.0,16.0,273.9,167.04
2020-04-07 00:50:00,259.2,5.6,264.8,0.0,29.8,213.3,5.6,0.0,16.1,273.9,167.04
2020-04-07 01:00:00,255.1,4.2,259.3,0.0,30.0,209.4,4.2,0.0,15.7,251.8,170.26
2020-04-07 01:10:00,253.6,3.9,257.5,0.0,29.9,207.6,3.9,0.0,16.1,251.8,170.26
2020-04-07 01:20:00,247.6,5.2,252.8,0.0,29.8,202.1,5.2,0.0,15.7,251.8,170.26
2020-04-07 01:30:00,244.6,4.9,249.5,0.0,29.9,199.0,4.9,0.0,15.7,251.8,170.26
2020-04-07 01:40:00,242.9,3.9,246.8,0.0,29.9,196.8,3.9,0.0,16.2,251.8,170.26
2020-04-07 01:50:00,242.4,2.7,245.1,0.0,29.9,196.5,2.7,0.0,16.0,251.8,170.26
2020-04-07 02:00:00,238.8,4.2,243.0,0.0,29.8,192.7,4.2,0.0,16.3,237.0,172.71
2020-04-07 02:10:00,239.2,2.1,241.3,0.0,29.9,193.4,2.1,0.0,15.9,237.0,172.71
2020-04-07 02:20:00,236.5,1.8,238.3,0.0,29.9,190.6,1.8,0.0,16.0,237.0,172.71
2020-04-07 02:30:00,234.5,3.6,238.1,0.0,29.9,188.5,3.6,0.0,16.1,237.0,172.71
2020-04-07 02:40:00,231.1,4.8,235.9,0.0,30.0,185.3,4.8,0.0,15.8,237.0,172.71
2020-04-07 02:50:00,228.7,4.8,233.5,0.0,29.9,182.8,4.8,0.0,16.0,237.0,172.71
2020-04-07 03:00:00,230.3,4.8,235.1,0.0,29.9,184.4,4.8,0.0,16.0,228.5,173.88
2020-04-07 03:10:00,230.8,3.6,234.4,0.0,29.9,184.9,3.6,0.0,16.0,228.5,173.88
2020-04-07 03:20:00,228.1,2.9,231.0,0.0,29.8,182.3,2.9,0.0,16.0,228.5,173.88
2020-04-07 03:30:00,228.2,2.9,231.1,0.0,29.9,182.7,2.9,0.0,15.6,228.5,173.88
2020-04-07 03:40:00,227.1,2.5,229.6,0.0,29.9,181.6,2.5,0.0,15.6,228.5,173.88
2020-04-07 03:50:00,225.5,4.6,230.1,0.0,29.8,179.9,4.6,0.0,15.8,228.5,173.88
2020-04-07 04:00:00,222.2,7.0,229.2,0.0,29.9,176.1,7.0,0.0,16.2,228.8,170.89
2020-04-07 04:10:00,220.9,8.0,228.9,0.0,29.8,175.1,8.0,0.0,16.0,228.8,170.89
2020-04-07 04:20:00,220.1,8.8,228.9,0.0,29.8,174.5,8.8,0.0,15.8,228.8,170.89
2020-04-07 04:30:00,215.9,11.6,227.5,0.0,30.0,170.0,11.6,0.0,15.9,228.8,170.89
2020-04-07 04:40:00,217.1,12.0,229.1,0.0,29.9,171.2,12.0,0.0,16.0,228.8,170.89
2020-04-07 04:50:00,217.5,12.3,229.8,0.0,29.9,172.3,12.3,0.0,15.3,228.8,170.89
2020-04-07 05:00:00,219.9,11.6,231.5,0.0,29.8,174.3,11.6,0.0,15.8,234.7,170.94
2020-04-07 05:10:00,221.3,10.7,232.0,0.0,29.8,175.7,10.7,0.0,15.8,234.7,170.94
2020-04-07 05:20:00,224.5,9.2,233.7,0.0,29.9,178.6,9.2,0.0,16.0,234.7,170.94
2020-04-07 05:30:00,229.1,6.5,235.6,0.0,30.0,183.0,6.5,0.0,16.1,234.7,170.94
2020-04-07 05:40:00,228.2,6.6,234.8,0.0,30.0,182.3,6.6,0.0,15.9,234.7,170.94
2020-04-07 05:50:00,228.6,7.1,235.7,0.0,30.0,182.7,7.1,0.0,15.9,234.7,170.94
2020-04-07 06:00:00,232.9,7.0,239.9,0.0,30.0,186.9,7.0,0.0,16.0,248.8,170.06
2020-04-07 06:10:00,241.5,5.8,247.3,0.0,29.9,196.2,5.8,0.0,15.4,248.8,170.06
2020-04-07 06:20:00,244.0,5.9,249.9,0.0,29.9,198.7,5.9,0.0,15.4,248.8,170.06
2020-04-07 06:30:00,249.0,3.2,252.2,0.0,30.0,202.9,3.2,0.0,16.1,248.8,170.06
2020-04-07 06:40:00,253.4,2.2,255.6,0.0,29.8,207.7,2.2,0.0,15.9,248.8,170.06
2020-04-07 06:50:00,255.0,2.5,257.5,0.0,29.8,209.2,2.5,0.0,16.0,248.8,170.06
2020-04-07 07:00:00,259.7,2.4,262.1,0.0,30.2,213.7,2.4,0.0,15.8,270.1,169.95
2020-04-07 07:10:00,264.3,2.9,267.2,0.0,29.8,218.4,2.9,0.0,16.1,270.1,169.95
2020-04-07 07:20:00,268.8,2.3,271.1,0.0,29.9,223.2,2.3,0.0,15.7,270.1,169.95
2020-04-07 07:30:00,273.4,1.4,274.8,0.0,29.9,227.6,1.4,0.0,15.9,270.1,169.95
2020-04-07 07:40:00,272.8,0.4,273.2,0.0,29.8,227.8,0.4,0.0,15.2,270.1,169.95
2020-04-07 07:50:00,267.7,0.4,268.1,0.0,29.9,222.5,0.4,0.0,15.3,270.1,169.95
2020-04-07 08:00:00,268.6,0.3,268.9,0.0,29.9,223.1,0.3,0.0,15.6,286.1,165.64
2020-04-07 08:10:00,272.6,1.4,274.0,0.1,29.9,226.9,1.3,0.0,15.8,286.1,165.64
2020-04-07 08:20:00,276.3,3.2,279.5,0.8,29.9,230.6,2.4,0.0,15.8,286.1,165.64
2020-04-07 08:30:00,278.2,7.5,285.7,3.0,29.9,232.4,4.5,0.0,15.9,286.1,165.64
2020-04-07 08:40:00,279.7,11.0,290.7,6.4,29.8,234.2,4.6,0.0,15.7,286.1,165.64
2020-04-07 08:50:00,283.0,13.7,296.7,7.2,29.8,237.9,6.5,0.0,15.3,286.1,165.64
2020-04-07 09:00:00,287.1,16.9,304.0,10.4,29.9,241.7,6.5,0.0,15.5,321.5,150.36
2020-04-07 09:10:00,287.9,21.1,309.0,13.5,29.9,242.3,7.6,0.0,15.7,321.5,150.36
2020-04-07 09:20:00,284.4,32.0,316.4,19.5,29.9,239.5,12.5,0.0,15.0,321.5,150.36
2020-04-07 09:30:00,276.2,45.0,321.2,25.7,29.8,231.0,19.3,0.0,15.4,321.5,150.36
2020-04-07 09:40:00,268.4,56.1,324.5,31.8,30.0,222.5,24.3,0.0,15.9,321.5,150.36
2020-04-07 09:50:00,269.5,60.3,329.8,34.2,29.8,224.3,26.1,0.0,15.4,321.5,150.36
2020-04-07 10:00:00,257.5,76.4,333.9,45.8,30.0,212.0,30.6,0.0,15.5,346.1,135.36
2020-04-07 10:10:00,257.5,77.6,335.1,46.3,29.9,212.0,31.3,0.0,15.6,346.1,135.36
2020-04-07 10:20:00,256.0,81.9,337.9,50.3,29.9,211.0,31.6,0.0,15.1,346.1,135.36
2020-04-07 10:30:00,259.4,81.2,340.6,49.9,30.0,214.0,31.3,0.0,15.4,346.1,135.36
2020-04-07 10:40:00,263.3,82.4,345.7,49.1,30.0,218.3,33.3,0.0,15.0,346.1,135.36
2020-04-07 10:50:00,259.5,87.2,346.7,57.4,29.9,213.2,29.8,0.0,16.4,346.1,135.36
2020-04-07 11:00:00,256.7,93.9,350.6,59.2,29.9,211.2,34.7,0.0,15.6,357.8,131.2
2020-04-07 11:10:00,259.0,93.4,352.4,59.4,30.0,212.8,34.0,0.0,16.2,357.8,131.2
2020-04-07 11:20:00,257.5,97.3,354.8,63.6,29.9,211.2,33.7,0.0,16.4,357.8,131.2
2020-04-07 11:30:00,257.7,97.7,355.4,67.5,29.8,212.1,30.2,0.0,15.8,357.8,131.2
2020-04-07 11:40:00,256.7,103.3,360.0,75.2,29.9,211.2,28.1,0.0,15.6,357.8,131.2
2020-04-07 11:50:00,265.9,99.4,365.3,69.5,29.8,221.0,29.9,0.0,15.1,357.8,131.2
2020-04-07 12:00:00,274.6,89.9,364.5,63.3,29.8,229.6,26.6,0.0,15.2,372.9,130.79
2020-04-07 12:10:00,273.1,95.2,368.3,69.3,29.9,227.0,25.9,0.0,16.2,372.9,130.79
2020-04-07 12:20:00,280.9,88.0,368.9,55.5,30.0,235.2,32.5,0.0,15.7,372.9,130.79
2020-04-07 12:30:00,271.8,98.5,370.3,64.5,29.9,226.6,34.0,0.0,15.3,372.9,130.79
2020-04-07 12:40:00,271.4,102.4,373.8,70.4,30.0,226.0,32.0,0.0,15.4,372.9,130.79
2020-04-07 12:50:00,272.0,102.6,374.6,63.4,29.9,226.1,39.2,0.0,16.0,372.9,130.79
2020-04-07 13:00:00,272.6,110.9,383.5,73.6,30.0,226.4,37.3,0.0,16.2,394.3,125.28
2020-04-07 13:10:00,267.1,120.6,387.7,76.5,29.8,221.7,44.1,0.0,15.6,394.3,125.28
2020-04-07 13:20:00,268.9,119.3,388.2,75.0,29.9,223.7,44.3,0.0,15.3,394.3,125.28
2020-04-07 13:30:00,271.2,122.0,393.2,81.6,29.9,224.9,40.4,0.0,16.4,394.3,125.28
2020-04-07 13:40:00,272.7,123.4,396.1,83.2,30.0,226.8,40.2,0.0,15.9,394.3,125.28
2020-04-07 13:50:00,286.6,111.4,398.0,72.3,30.0,241.2,39.1,0.0,15.4,394.3,125.28
2020-04-07 14:00:00,285.0,109.7,394.7,73.2,29.8,239.9,36.5,0.0,15.3,391.1,126.45
2020-04-07 14:10:00,285.2,110.3,395.5,76.8,29.9,240.2,33.5,0.0,15.1,391.1,126.45
2020-04-07 14:20:00,278.2,118.2,396.4,81.0,29.8,232.7,37.2,0.0,15.7,391.1,126.45
2020-04-07 14:30:00,278.3,105.3,383.6,72.5,30.0,232.2,32.8,0.0,16.1,391.1,126.45
2020-04-07 14:40:00,265.9,112.9,378.8,77.1,30.0,220.0,35.8,0.0,15.9,391.1,126.45
2020-04-07 14:50:00,268.4,110.2,378.6,74.9,30.0,221.9,35.3,0.0,16.5,391.1,126.45
2020-04-07 15:00:00,262.4,110.8,373.2,81.6,29.9,216.2,29.2,0.0,16.3,356.1,128.1
2020-04-07 15:10:00,251.8,111.3,363.1,83.1,30.0,205.1,28.2,0.0,16.7,356.1,128.1
2020-04-07 15:20:00,246.1,113.7,359.8,85.1,29.9,201.3,28.6,0.0,14.9,356.1,128.1
2020-04-07 15:30:00,249.4,105.1,354.5,79.6,30.1,203.1,25.5,0.0,16.2,356.1,128.1
2020-04-07 15:40:00,244.7,103.3,348.0,81.5,29.8,199.2,21.8,0.0,15.7,356.1,128.1
2020-04-07 15:50:00,240.3,103.1,343.4,79.6,30.0,194.4,23.5,0.0,15.9,356.1,128.1
2020-04-07 16:00:00,247.1,91.3,338.4,70.9,29.9,201.2,20.4,0.0,16.0,333.8,134.9
2020-04-07 16:10:00,252.8,82.1,334.9,66.0,29.8,206.7,16.1,0.0,16.3,333.8,134.9
2020-04-07 16:20:00,247.5,82.6,330.1,67.5,30.0,201.3,15.1,0.0,16.2,333.8,134.9
2020-04-07 16:30:00,246.5,82.3,328.8,66.7,30.0,200.8,15.6,0.0,15.7,333.8,134.9
2020-04-07 16:40:00,249.1,80.8,329.9,64.7,29.9,203.0,16.1,0.0,16.2,333.8,134.9
2020-04-07 16:50:00,245.4,82.8,328.2,67.1,29.9,199.7,15.7,0.0,15.8,333.8,134.9
2020-04-07 17:00:00,248.2,79.3,327.5,64.8,29.9,202.4,14.5,0.0,15.9,327.7,140.87
2020-04-07 17:10:00,254.5,70.9,325.4,58.3,29.9,209.1,12.6,0.0,15.5,327.7,140.87
2020-04-07 17:20:00,256.3,70.0,326.3,57.4,29.9,210.6,12.6,0.0,15.8,327.7,140.87
2020-04-07 17:30:00,258.5,71.1,329.6,57.2,30.0,212.6,13.9,0.0,15.9,327.7,140.87
2020-04-07 17:40:00,259.0,67.3,326.3,53.9,30.0,213.0,13.4,0.0,16.0,327.7,140.87
2020-04-07 17:50:00,271.1,57.7,328.8,46.5,29.9,225.0,11.2,0.0,16.2,327.7,140.87
2020-04-07 18:00:00,278.8,48.9,327.7,40.6,30.0,232.7,8.3,0.0,16.1,333.4,156.46
2020-04-07 18:10:00,290.3,39.0,329.3,31.7,30.0,244.2,7.3,0.0,16.1,333.4,156.46
2020-04-07 18:20:00,293.4,36.9,330.3,30.2,30.1,242.9,6.7,0.0,20.4,333.4,156.46
2020-04-07 18:30:00,299.2,32.2,331.4,23.9,29.8,243.4,8.3,0.0,26.0,333.4,156.46
2020-04-07 18:40:00,306.5,23.7,330.2,16.5,30.1,248.2,7.2,0.0,28.2,333.4,156.46
2020-04-07 18:50:00,315.6,17.8,333.4,11.9,31.4,255.5,5.9,0.0,28.7,333.4,156.46
2020-04-07 19:00:00,318.1,15.9,334.0,8.6,35.9,251.6,7.3,0.0,30.6,344.1,165.73
2020-04-07 19:10:00,325.4,12.0,337.4,5.6,40.4,254.1,6.4,0.0,30.9,344.1,165.73
2020-04-07 19:20:00,326.5,11.7,338.2,3.8,43.2,252.3,7.9,0.0,31.0,344.1,165.73
2020-04-07 19:30:00,329.5,12.6,342.1,2.6,47.1,251.6,10.0,0.0,30.8,344.1,165.73
2020-04-07 19:40:00,333.8,10.9,344.7,0.9,49.3,253.2,10.0,0.0,31.3,344.1,165.73
2020-04-07 19:50:00,336.6,12.2,348.8,1.0,48.8,242.0,11.2,15.8,30.0,344.1,165.73
2020-04-07 20:00:00,342.4,12.2,354.6,0.2,48.2,246.4,12.0,16.7,31.1,379.3,159.63
2020-04-07 20:10:00,348.4,13.1,361.5,0.1,46.1,254.3,13.0,16.8,31.2,379.3,159.63
2020-04-07 20:20:00,352.7,16.5,369.2,0.0,46.1,256.7,16.5,18.4,31.5,379.3,159.63
2020-04-07 20:30:00,367.1,10.5,377.6,0.0,50.1,267.4,10.5,19.4,30.2,379.3,159.63
2020-04-07 20:40:00,382.0,9.8,391.8,0.0,54.7,273.3,9.8,23.8,30.2,379.3,159.63
2020-04-07 20:50:00,394.6,9.9,404.5,0.0,57.3,281.0,9.9,26.6,29.7,379.3,159.63
2020-04-07 21:00:00,397.7,8.4,406.1,0.0,60.0,279.8,8.4,27.1,30.8,396.5,163.94
2020-04-07 21:10:00,398.9,8.6,407.5,0.0,60.7,280.4,8.6,26.7,31.1,396.5,163.94
2020-04-07 21:20:00,392.9,8.3,401.2,0.0,62.1,267.8,8.3,32.3,30.7,396.5,163.94
2020-04-07 21:30:00,389.0,6.7,395.7,0.0,62.1,266.0,6.7,30.1,30.8,396.5,163.94
2020-04-07 21:40:00,381.4,5.4,386.8,0.0,62.0,260.4,5.4,28.3,30.7,396.5,163.94
2020-04-07 21:50:00,375.6,4.5,380.1,0.0,62.0,257.0,4.5,26.5,30.1,396.5,163.94
2020-04-07 22:00:00,366.4,4.2,370.6,0.0,62.0,248.5,4.2,24.8,31.1,345.7,161.57
2020-04-07 22:10:00,357.3,3.9,361.2,0.0,61.6,251.6,3.9,13.3,30.8,345.7,161.57
2020-04-07 22:20:00,348.9,5.0,353.9,0.0,61.3,249.0,5.0,8.4,30.2,345.7,161.57
2020-04-07 22:30:00,342.0,4.8,346.8,0.0,61.6,250.3,4.8,0.0,30.1,345.7,161.57
2020-04-07 22:40:00,331.2,6.7,337.9,0.0,59.8,241.3,6.7,0.0,30.1,345.7,161.57
2020-04-07 22:50:00,321.9,8.5,330.4,0.0,54.9,235.9,8.5,0.0,31.1,345.7,161.57
