PeriodEnd,Temp_Aire_ºC,RH_%,WS_10m_ms,Zenith_º
2020-04-19 00:40:00,14.3,79.4,4.0,140.0
2020-04-19 00:50:00,14.2,79.6,4.0,141.0
2020-04-19 01:00:00,14.2,79.7,4.0,141.0
2020-04-19 01:10:00,14.2,79.7,4.0,141.0
2020-04-19 01:20:00,14.2,79.4,4.0,141.0
2020-04-19 01:30:00,14.2,79.1,3.9,141.0
2020-04-19 01:40:00,14.2,78.8,3.8,140.0
2020-04-19 01:50:00,14.2,78.5,3.7,140.0
2020-04-19 02:00:00,14.1,78.2,3.7,139.0
2020-04-19 02:10:00,14.1,78.1,3.6,138.0
2020-04-19 02:20:00,14.1,78.0,3.6,137.0
2020-04-19 02:30:00,14.0,78.0,3.5,136.0
2020-04-19 02:40:00,14.0,78.0,3.5,135.0
2020-04-19 02:50:00,13.9,78.0,3.5,134.0
2020-04-19 03:00:00,13.9,78.0,3.5,133.0
2020-04-19 03:10:00,13.8,77.9,3.5,131.0
2020-04-19 03:20:00,13.8,77.8,3.5,130.0
2020-04-19 03:30:00,13.7,77.6,3.6,128.0
2020-04-19 03:40:00,13.6,77.5,3.6,127.0
2020-04-19 03:50:00,13.6,77.4,3.6,125.0
2020-04-19 04:00:00,13.5,77.1,3.7,123.0
2020-04-19 04:10:00,13.5,76.7,3.7,121.0
2020-04-19 04:20:00,13.5,75.8,3.7,120.0
2020-04-19 04:30:00,13.5,75.0,3.6,118.0
2020-04-19 04:40:00,13.4,74.1,3.6,116.0
2020-04-19 04:50:00,13.4,73.3,3.6,114.0
2020-04-19 05:00:00,13.4,72.7,3.6,112.0
2020-04-19 05:10:00,13.4,72.5,3.6,110.0
2020-04-19 05:20:00,13.3,73.1,3.6,108.0
2020-04-19 05:30:00,13.3,73.8,3.5,106.0
2020-04-19 05:40:00,13.2,74.5,3.5,104.0
2020-04-19 05:50:00,13.2,75.2,3.5,102.0
2020-04-19 06:00:00,13.1,75.8,3.5,100.0
2020-04-19 06:10:00,13.1,76.2,3.5,98.0
2020-04-19 06:20:00,13.1,76.2,3.5,95.0
2020-04-19 06:30:00,13.1,76.2,3.5,93.0
2020-04-19 06:40:00,13.1,76.2,3.5,91.0
2020-04-19 06:50:00,13.1,76.2,3.6,89.0
2020-04-19 07:00:00,13.1,76.0,3.6,87.0
2020-04-19 07:10:00,13.2,75.5,3.5,85.0
2020-04-19 07:20:00,13.4,74.5,3.5,83.0
2020-04-19 07:30:00,13.5,73.4,3.5,80.0
2020-04-19 07:40:00,13.7,72.4,3.5,78.0
2020-04-19 07:50:00,13.9,71.4,3.4,76.0
2020-04-19 08:00:00,14.1,70.2,3.4,74.0
2020-04-19 08:10:00,14.2,69.0,3.5,72.0
2020-04-19 08:20:00,14.4,67.5,3.6,69.0
2020-04-19 08:30:00,14.6,66.0,3.7,67.0
2020-04-19 08:40:00,14.8,64.5,3.9,65.0
2020-04-19 08:50:00,15.0,63.1,4.0,63.0
2020-04-19 09:00:00,15.1,61.8,4.1,61.0
2020-04-19 09:10:00,15.3,60.8,4.3,58.0
2020-04-19 09:20:00,15.4,60.1,4.4,56.0
2020-04-19 09:30:00,15.5,59.6,4.5,54.0
2020-04-19 09:40:00,15.7,59.0,4.6,52.0
2020-04-19 09:50:00,15.8,58.4,4.7,50.0
2020-04-19 10:00:00,15.9,57.9,4.8,47.0
2020-04-19 10:10:00,16.0,57.5,4.8,45.0
2020-04-19 10:20:00,16.1,57.4,4.8,43.0
2020-04-19 10:30:00,16.2,57.3,4.9,41.0
2020-04-19 10:40:00,16.3,57.2,4.9,39.0
2020-04-19 10:50:00,16.4,57.2,4.9,37.0
2020-04-19 11:00:00,16.5,57.3,4.9,35.0
2020-04-19 11:10:00,16.6,57.8,4.8,33.0
2020-04-19 11:20:00,16.5,59.1,4.6,31.0
2020-04-19 11:30:00,16.5,60.5,4.4,29.0
2020-04-19 11:40:00,16.5,62.0,4.2,27.0
2020-04-19 11:50:00,16.5,63.4,4.0,25.0
2020-04-19 12:00:00,16.5,64.7,3.8,24.0
2020-04-19 12:10:00,16.5,65.6,3.7,22.0
2020-04-19 12:20:00,16.5,65.8,3.7,21.0
2020-04-19 12:30:00,16.5,66.0,3.7,19.0
2020-04-19 12:40:00,16.5,66.1,3.7,18.0
2020-04-19 12:50:00,16.5,66.3,3.7,18.0
2020-04-19 13:00:00,16.5,66.4,3.7,17.0
2020-04-19 13:10:00,16.5,66.4,3.7,17.0
2020-04-19 13:20:00,16.5,66.3,3.6,17.0
2020-04-19 13:30:00,16.5,66.2,3.5,18.0
2020-04-19 13:40:00,16.5,66.1,3.4,19.0
2020-04-19 13:50:00,16.5,66.0,3.4,20.0
2020-04-19 14:00:00,16.5,65.9,3.3,21.0
2020-04-19 14:10:00,16.5,65.9,3.2,22.0
2020-04-19 14:20:00,16.5,66.0,3.0,24.0
2020-04-19 14:30:00,16.4,66.1,2.9,25.0
2020-04-19 14:40:00,16.4,66.2,2.8,27.0
2020-04-19 14:50:00,16.3,66.3,2.7,29.0
2020-04-19 15:00:00,16.2,66.4,2.6,31.0
2020-04-19 15:10:00,16.2,66.5,2.5,33.0
2020-04-19 15:20:00,16.1,66.7,2.5,35.0
2020-04-19 15:30:00,16.1,66.9,2.5,37.0
2020-04-19 15:40:00,16.0,67.1,2.5,39.0
2020-04-19 15:50:00,16.0,67.3,2.5,41.0
2020-04-19 16:00:00,15.9,67.4,2.4,43.0
2020-04-19 16:10:00,15.9,67.4,2.4,45.0
2020-04-19 16:20:00,15.9,67.1,2.4,48.0
2020-04-19 16:30:00,15.9,66.9,2.3,50.0
2020-04-19 16:40:00,15.9,66.6,2.3,52.0
2020-04-19 16:50:00,16.0,66.3,2.2,54.0
2020-04-19 17:00:00,16.0,66.2,2.2,56.0
2020-04-19 17:10:00,15.9,66.2,2.2,59.0
2020-04-19 17:20:00,15.9,66.6,2.3,61.0
2020-04-19 17:30:00,15.9,67.1,2.4,63.0
2020-04-19 17:40:00,15.9,67.5,2.4,65.0
2020-04-19 17:50:00,15.8,67.9,2.5,67.0
2020-04-19 18:00:00,15.8,68.4,2.6,70.0
2020-04-19 18:10:00,15.7,68.7,2.7,72.0
2020-04-19 18:20:00,15.7,69.0,2.9,74.0
2020-04-19 18:30:00,15.7,69.3,3.0,76.0
2020-04-19 18:40:00,15.6,69.6,3.2,78.0
2020-04-19 18:50:00,15.6,69.9,3.3,81.0
2020-04-19 19:00:00,15.5,70.3,3.4,83.0
2020-04-19 19:10:00,15.4,70.7,3.5,85.0
2020-04-19 19:20:00,15.3,71.1,3.6,87.0
2020-04-19 19:30:00,15.3,71.6,3.6,89.0
2020-04-19 19:40:00,15.2,72.1,3.7,91.0
2020-04-19 19:50:00,15.1,72.6,3.7,93.0
2020-04-19 20:00:00,15.0,72.9,3.8,96.0
2020-04-19 20:10:00,14.9,73.0,3.8,98.0
2020-04-19 20:20:00,14.9,72.5,3.8,100.0
2020-04-19 20:30:00,14.9,72.0,3.8,102.0
2020-04-19 20:40:00,14.9,71.6,3.9,104.0
2020-04-19 20:50:00,14.9,71.1,3.9,106.0
2020-04-19 21:00:00,14.9,70.5,3.9,108.0
2020-04-19 21:10:00,14.9,69.7,4.0,110.0
2020-04-19 21:20:00,15.0,68.7,4.1,112.0
2020-04-19 21:30:00,15.0,67.6,4.1,114.0
2020-04-19 21:40:00,15.0,66.5,4.2,116.0
2020-04-19 21:50:00,15.0,65.5,4.3,118.0
2020-04-19 22:00:00,15.1,64.5,4.4,120.0
2020-04-19 22:10:00,15.1,63.7,4.4,121.0
2020-04-19 22:20:00,15.1,63.2,4.4,123.0
2020-04-19 22:30:00,15.1,62.7,4.4,125.0
2020-04-19 22:40:00,15.1,62.3,4.4,127.0
2020-04-19 22:50:00,15.1,61.8,4.3,128.0
2020-04-19 23:00:00,15.1,61.7,4.3,130.0
2020-04-19 23:10:00,15.0,62.1,4.1,131.0
2020-04-19 23:20:00,14.9,63.6,3.9,133.0
2020-04-19 23:30:00,14.9,65.3,3.6,134.0
2020-04-19 23:40:00,14.8,67.0,3.4,135.0
2020-04-19 23:50:00,14.7,68.8,3.1,136.0
2020-04-20 00:00:00,14.6,70.3,2.9,137.0
2020-04-20 00:10:00,14.5,71.5,2.8,138.0
2020-04-20 00:20:00,14.5,71.8,2.8,139.0
2020-04-20 00:30:00,14.5,72.0,2.8,139.0
2020-04-20 00:40:00,14.4,72.2,2.8,140.0
2020-04-20 00:50:00,14.4,72.5,2.9,140.0
2020-04-20 01:00:00,14.4,72.7,2.9,140.0
2020-04-20 01:10:00,14.4,72.7,2.9,141.0
2020-04-20 01:20:00,14.4,72.5,2.9,140.0
2020-04-20 01:30:00,14.4,72.3,2.9,140.0
2020-04-20 01:40:00,14.4,72.2,2.9,140.0
2020-04-20 01:50:00,14.4,72.0,2.9,139.0
2020-04-20 02:00:00,14.4,71.8,2.9,139.0
2020-04-20 02:10:00,14.4,71.7,2.9,138.0
2020-04-20 02:20:00,14.4,71.6,3.0,137.0
2020-04-20 02:30:00,14.4,71.5,3.1,136.0
2020-04-20 02:40:00,14.4,71.5,3.1,135.0
2020-04-20 02:50:00,14.4,71.4,3.2,134.0
2020-04-20 03:00:00,14.4,71.4,3.2,132.0
2020-04-20 03:10:00,14.3,71.4,3.3,131.0
2020-04-20 03:20:00,14.3,71.4,3.3,129.0
2020-04-20 03:30:00,14.3,71.4,3.2,128.0
2020-04-20 03:40:00,14.2,71.4,3.2,126.0
2020-04-20 03:50:00,14.2,71.4,3.2,125.0
2020-04-20 04:00:00,14.2,71.4,3.2,123.0
2020-04-20 04:10:00,14.1,71.4,3.2,121.0
2020-04-20 04:20:00,14.1,71.3,3.1,119.0
2020-04-20 04:30:00,14.1,71.3,3.1,117.0
2020-04-20 04:40:00,14.0,71.2,3.0,116.0
2020-04-20 04:50:00,14.0,71.2,2.9,114.0
2020-04-20 05:00:00,14.0,71.3,2.8,112.0
2020-04-20 05:10:00,13.9,71.8,2.8,110.0
2020-04-20 05:20:00,13.8,73.1,2.8,108.0
2020-04-20 05:30:00,13.7,74.4,2.9,106.0
2020-04-20 05:40:00,13.6,75.7,2.9,104.0
2020-04-20 05:50:00,13.5,77.1,3.0,102.0
2020-04-20 06:00:00,13.5,78.2,3.0,99.0
2020-04-20 06:10:00,13.4,79.0,3.0,97.0
2020-04-20 06:20:00,13.5,79.1,3.0,95.0
2020-04-20 06:30:00,13.5,79.1,3.0,93.0
2020-04-20 06:40:00,13.5,79.2,3.0,91.0
2020-04-20 06:50:00,13.6,79.2,2.9,89.0
2020-04-20 07:00:00,13.6,78.9,2.9,87.0
2020-04-20 07:10:00,13.7,78.1,2.9,85.0
2020-04-20 07:20:00,13.9,76.3,2.8,82.0
2020-04-20 07:30:00,14.2,74.5,2.8,80.0
2020-04-20 07:40:00,14.4,72.7,2.7,78.0
2020-04-20 07:50:00,14.6,70.9,2.7,76.0
2020-04-20 08:00:00,14.8,69.1,2.7,74.0
2020-04-20 08:10:00,15.0,67.4,2.7,71.0
2020-04-20 08:20:00,15.3,65.5,2.8,69.0
2020-04-20 08:30:00,15.5,63.6,2.9,67.0
2020-04-20 08:40:00,15.8,61.8,3.0,65.0
2020-04-20 08:50:00,16.0,60.1,3.1,63.0
2020-04-20 09:00:00,16.2,58.5,3.2,60.0
2020-04-20 09:10:00,16.4,57.3,3.3,58.0
2020-04-20 09:20:00,16.6,56.5,3.3,56.0
2020-04-20 09:30:00,16.7,55.9,3.4,54.0
2020-04-20 09:40:00,16.8,55.2,3.4,52.0
2020-04-20 09:50:00,17.0,54.5,3.4,49.0
2020-04-20 10:00:00,17.1,53.9,3.5,47.0
2020-04-20 10:10:00,17.2,53.4,3.5,45.0
2020-04-20 10:20:00,17.3,53.1,3.6,43.0
2020-04-20 10:30:00,17.4,52.7,3.7,41.0
2020-04-20 10:40:00,17.5,52.4,3.9,39.0
2020-04-20 10:50:00,17.6,52.1,4.0,37.0
2020-04-20 11:00:00,17.7,52.0,4.0,35.0
2020-04-20 11:10:00,17.7,52.2,4.0,33.0
2020-04-20 11:20:00,17.8,53.1,3.9,31.0
2020-04-20 11:30:00,17.8,54.0,3.7,29.0
2020-04-20 11:40:00,17.8,54.9,3.6,27.0
2020-04-20 11:50:00,17.8,55.8,3.4,25.0
2020-04-20 12:00:00,17.8,56.6,3.3,23.0
2020-04-20 12:10:00,17.9,57.2,3.2,22.0
2020-04-20 12:20:00,17.9,57.3,3.3,20.0
2020-04-20 12:30:00,18.0,57.3,3.4,19.0
2020-04-20 12:40:00,18.0,57.3,3.4,18.0
2020-04-20 12:50:00,18.1,57.3,3.5,17.0
2020-04-20 13:00:00,18.2,57.3,3.6,17.0
2020-04-20 13:10:00,18.2,57.1,3.6,17.0
2020-04-20 13:20:00,18.3,56.7,3.6,17.0
2020-04-20 13:30:00,18.4,56.2,3.6,17.0
2020-04-20 13:40:00,18.5,55.8,3.6,18.0
2020-04-20 13:50:00,18.6,55.3,3.6,19.0
2020-04-20 14:00:00,18.7,54.9,3.6,21.0
2020-04-20 14:10:00,18.7,54.6,3.6,22.0
2020-04-20 14:20:00,18.8,54.5,3.6,24.0
2020-04-20 14:30:00,18.8,54.4,3.6,25.0
2020-04-20 14:40:00,18.8,54.3,3.6,27.0
2020-04-20 14:50:00,18.8,54.2,3.6,29.0
2020-04-20 15:00:00,18.8,54.2,3.6,31.0
2020-04-20 15:10:00,18.8,54.4,3.5,33.0
2020-04-20 15:20:00,18.7,54.9,3.5,35.0
2020-04-20 15:30:00,18.6,55.5,3.4,37.0
2020-04-20 15:40:00,18.5,56.0,3.4,39.0
2020-04-20 15:50:00,18.5,56.6,3.3,41.0
2020-04-20 16:00:00,18.4,57.2,3.3,43.0
2020-04-20 16:10:00,18.3,57.7,3.2,45.0
2020-04-20 16:20:00,18.2,58.3,3.1,48.0
2020-04-20 16:30:00,18.2,58.8,3.1,50.0
2020-04-20 16:40:00,18.1,59.4,3.0,52.0
2020-04-20 16:50:00,18.1,60.0,3.0,54.0
2020-04-20 17:00:00,18.0,60.6,2.9,56.0
2020-04-20 17:10:00,17.9,61.3,2.9,58.0
2020-04-20 17:20:00,17.8,62.1,2.9,61.0
2020-04-20 17:30:00,17.8,62.9,2.9,63.0
2020-04-20 17:40:00,17.7,63.8,3.0,65.0
2020-04-20 17:50:00,17.6,64.6,3.0,67.0
2020-04-20 18:00:00,17.5,65.4,3.0,69.0
2020-04-20 18:10:00,17.5,66.1,3.0,72.0
2020-04-20 18:20:00,17.4,66.6,3.1,74.0
2020-04-20 18:30:00,17.4,67.1,3.1,76.0
2020-04-20 18:40:00,17.3,67.6,3.2,78.0
2020-04-20 18:50:00,17.3,68.1,3.2,80.0
2020-04-20 19:00:00,17.2,68.7,3.3,83.0
2020-04-20 19:10:00,17.1,69.4,3.3,85.0
2020-04-20 19:20:00,17.0,70.4,3.3,87.0
2020-04-20 19:30:00,16.8,71.4,3.3,89.0
2020-04-20 19:40:00,16.7,72.4,3.3,91.0
2020-04-20 19:50:00,16.5,73.4,3.3,93.0
2020-04-20 20:00:00,16.4,74.2,3.2,95.0
2020-04-20 20:10:00,16.3,74.6,3.2,98.0
2020-04-20 20:20:00,16.3,74.1,3.2,100.0
2020-04-20 20:30:00,16.3,73.6,3.2,102.0
2020-04-20 20:40:00,16.3,73.0,3.2,104.0
2020-04-20 20:50:00,16.4,72.5,3.1,106.0
2020-04-20 21:00:00,16.4,72.0,3.1,108.0
2020-04-20 21:10:00,16.4,71.5,3.2,110.0
2020-04-20 21:20:00,16.4,71.0,3.2,112.0
2020-04-20 21:30:00,16.5,70.5,3.3,114.0
2020-04-20 21:40:00,16.5,70.0,3.4,116.0
2020-04-20 21:50:00,16.5,69.5,3.4,118.0
2020-04-20 22:00:00,16.5,69.2,3.5,119.0
2020-04-20 22:10:00,16.5,69.1,3.6,121.0
2020-04-20 22:20:00,16.4,69.6,3.7,123.0
2020-04-20 22:30:00,16.3,70.1,3.9,125.0
2020-04-20 22:40:00,16.3,70.6,4.0,126.0
2020-04-20 22:50:00,16.2,71.1,4.1,128.0
2020-04-20 23:00:00,16.1,71.7,4.2,129.0
2020-04-20 23:10:00,16.0,72.5,4.3,131.0
2020-04-20 23:20:00,15.9,73.5,4.2,132.0
2020-04-20 23:30:00,15.8,74.7,4.2,134.0
2020-04-20 23:40:00,15.7,75.8,4.1,135.0
2020-04-20 23:50:00,15.6,77.0,4.1,136.0
2020-04-21 00:00:00,15.5,78.0,4.0,137.0
2020-04-21 00:10:00,15.4,78.8,4.0,138.0
2020-04-21 00:20:00,15.4,79.0,4.1,139.0
2020-04-21 00:30:00,15.3,79.1,4.2,139.0
2020-04-21 00:40:00,15.2,79.2,4.3,140.0
2020-04-21 00:50:00,15.2,79.4,4.4,140.0
2020-04-21 01:00:00,15.1,79.3,4.5,140.0
2020-04-21 01:10:00,15.1,79.0,4.5,140.0
2020-04-21 01:20:00,15.1,78.1,4.6,140.0
2020-04-21 01:30:00,15.0,77.1,4.6,140.0
2020-04-21 01:40:00,15.0,76.2,4.6,140.0
2020-04-21 01:50:00,15.0,75.2,4.7,139.0
2020-04-21 02:00:00,15.0,74.2,4.7,138.0
2020-04-21 02:10:00,15.0,73.3,4.7,138.0
2020-04-21 02:20:00,14.9,72.3,4.8,137.0
2020-04-21 02:30:00,14.9,71.3,4.8,136.0
2020-04-21 02:40:00,14.9,70.3,4.8,135.0
2020-04-21 02:50:00,14.8,69.3,4.9,133.0
2020-04-21 03:00:00,14.8,68.4,4.9,132.0
2020-04-21 03:10:00,14.8,67.6,5.0,131.0
2020-04-21 03:20:00,14.7,66.9,5.0,129.0
2020-04-21 03:30:00,14.7,66.2,5.1,128.0
2020-04-21 03:40:00,14.6,65.5,5.2,126.0
2020-04-21 03:50:00,14.6,64.9,5.2,124.0
2020-04-21 04:00:00,14.5,64.3,5.3,123.0
2020-04-21 04:10:00,14.5,64.0,5.4,121.0
2020-04-21 04:20:00,14.4,64.0,5.4,119.0
2020-04-21 04:30:00,14.3,64.1,5.5,117.0
2020-04-21 04:40:00,14.3,64.2,5.6,115.0
2020-04-21 04:50:00,14.2,64.3,5.7,113.0
2020-04-21 05:00:00,14.2,64.7,5.7,111.0
2020-04-21 05:10:00,14.1,65.4,5.7,109.0
2020-04-21 05:20:00,14.0,67.0,5.5,107.0
2020-04-21 05:30:00,13.9,68.7,5.3,105.0
2020-04-21 05:40:00,13.8,70.4,5.1,103.0
2020-04-21 05:50:00,13.7,72.2,5.0,101.0
2020-04-21 06:00:00,13.7,73.8,4.9,99.0
2020-04-21 06:10:00,13.6,75.0,4.8,97.0
2020-04-21 06:20:00,13.6,75.3,5.0,95.0
2020-04-21 06:30:00,13.6,75.6,5.1,93.0
2020-04-21 06:40:00,13.5,75.8,5.3,91.0
2020-04-21 06:50:00,13.5,76.1,5.4,89.0
2020-04-21 07:00:00,13.5,76.1,5.6,86.0
2020-04-21 07:10:00,13.6,75.7,5.7,84.0
2020-04-21 07:20:00,13.8,74.7,5.9,82.0
2020-04-21 07:30:00,13.9,73.6,6.0,80.0
2020-04-21 07:40:00,14.1,72.5,6.2,78.0
2020-04-21 07:50:00,14.3,71.4,6.4,76.0
2020-04-21 08:00:00,14.4,70.2,6.5,73.0
2020-04-21 08:10:00,14.6,69.1,6.6,71.0
2020-04-21 08:20:00,14.7,67.7,6.6,69.0
2020-04-21 08:30:00,14.9,66.4,6.7,67.0
2020-04-21 08:40:00,15.1,65.1,6.7,65.0
2020-04-21 08:50:00,15.2,63.8,6.8,62.0
2020-04-21 09:00:00,15.4,62.7,6.8,60.0
2020-04-21 09:10:00,15.5,61.9,6.9,58.0
2020-04-21 09:20:00,15.7,61.6,7.0,56.0
2020-04-21 09:30:00,15.8,61.4,7.0,54.0
2020-04-21 09:40:00,15.9,61.2,7.1,51.0
2020-04-21 09:50:00,16.0,61.0,7.2,49.0
2020-04-21 10:00:00,16.1,60.8,7.2,47.0
2020-04-21 10:10:00,16.3,60.6,7.3,45.0
2020-04-21 10:20:00,16.3,60.3,7.3,43.0
2020-04-21 10:30:00,16.4,60.1,7.4,41.0
2020-04-21 10:40:00,16.5,59.9,7.5,38.0
2020-04-21 10:50:00,16.6,59.6,7.5,36.0
2020-04-21 11:00:00,16.7,59.4,7.5,34.0
2020-04-21 11:10:00,16.8,59.2,7.5,32.0
2020-04-21 11:20:00,16.8,59.1,7.2,30.0
2020-04-21 11:30:00,16.9,59.0,7.0,28.0
2020-04-21 11:40:00,16.9,59.0,6.7,27.0
2020-04-21 11:50:00,17.0,58.9,6.5,25.0
2020-04-21 12:00:00,17.0,58.8,6.3,23.0
2020-04-21 12:10:00,17.0,58.9,6.2,21.0
2020-04-21 12:20:00,17.0,59.1,6.3,20.0
2020-04-21 12:30:00,17.0,59.3,6.4,19.0
2020-04-21 12:40:00,17.0,59.6,6.5,18.0
2020-04-21 12:50:00,17.0,59.8,6.6,17.0
2020-04-21 13:00:00,17.0,60.0,6.7,17.0
2020-04-21 13:10:00,17.0,60.2,6.8,16.0
2020-04-21 13:20:00,17.0,60.3,6.9,17.0
2020-04-21 13:30:00,17.0,60.4,7.1,17.0
2020-04-21 13:40:00,17.0,60.5,7.3,18.0
2020-04-21 13:50:00,16.9,60.6,7.4,19.0
2020-04-21 14:00:00,16.9,60.6,7.6,20.0
2020-04-21 14:10:00,16.9,60.6,7.7,22.0
2020-04-21 14:20:00,16.9,60.3,7.9,23.0
2020-04-21 14:30:00,16.9,60.1,8.0,25.0
2020-04-21 14:40:00,16.9,59.8,8.2,27.0
2020-04-21 14:50:00,16.9,59.5,8.3,29.0
2020-04-21 15:00:00,16.9,59.3,8.4,31.0
2020-04-21 15:10:00,16.9,59.2,8.5,33.0
2020-04-21 15:20:00,16.8,59.4,8.5,35.0
2020-04-21 15:30:00,16.8,59.6,8.5,37.0
2020-04-21 15:40:00,16.7,59.8,8.4,39.0
2020-04-21 15:50:00,16.7,60.0,8.4,41.0
2020-04-21 16:00:00,16.6,60.2,8.4,43.0
2020-04-21 16:10:00,16.5,60.5,8.4,45.0
2020-04-21 16:20:00,16.4,60.8,8.3,47.0
2020-04-21 16:30:00,16.4,61.2,8.1,50.0
2020-04-21 16:40:00,16.3,61.5,8.0,52.0
2020-04-21 16:50:00,16.2,61.9,7.9,54.0
2020-04-21 17:00:00,16.1,62.3,7.8,56.0
2020-04-21 17:10:00,16.1,62.9,7.7,58.0
2020-04-21 17:20:00,16.0,63.8,7.6,61.0
2020-04-21 17:30:00,16.0,64.7,7.5,63.0
2020-04-21 17:40:00,16.0,65.7,7.4,65.0
2020-04-21 17:50:00,15.9,66.6,7.3,67.0
2020-04-21 18:00:00,15.9,67.5,7.3,69.0
2020-04-21 18:10:00,15.8,68.2,7.2,72.0
2020-04-21 18:20:00,15.7,68.6,7.1,74.0
2020-04-21 18:30:00,15.6,68.9,7.0,76.0
2020-04-21 18:40:00,15.6,69.3,6.9,78.0
2020-04-21 18:50:00,15.5,69.6,6.9,80.0
2020-04-21 19:00:00,15.4,70.0,6.8,82.0
2020-04-21 19:10:00,15.3,70.3,6.8,85.0
2020-04-21 19:20:00,15.2,70.7,6.9,87.0
2020-04-21 19:30:00,15.1,71.1,7.0,89.0
2020-04-21 19:40:00,15.0,71.6,7.0,91.0
2020-04-21 19:50:00,14.9,72.0,7.1,93.0
2020-04-21 20:00:00,14.8,72.3,7.2,95.0
2020-04-21 20:10:00,14.7,72.6,7.2,97.0
2020-04-21 20:20:00,14.6,72.6,7.3,100.0
2020-04-21 20:30:00,14.5,72.7,7.3,102.0
2020-04-21 20:40:00,14.5,72.7,7.3,104.0
2020-04-21 20:50:00,14.4,72.8,7.4,106.0
2020-04-21 21:00:00,14.3,72.8,7.4,108.0
2020-04-21 21:10:00,14.3,72.9,7.4,110.0
2020-04-21 21:20:00,14.2,73.1,7.4,112.0
2020-04-21 21:30:00,14.2,73.2,7.4,114.0
2020-04-21 21:40:00,14.2,73.4,7.3,116.0
2020-04-21 21:50:00,14.1,73.5,7.3,117.0
2020-04-21 22:00:00,14.1,73.7,7.3,119.0
2020-04-21 22:10:00,14.1,73.8,7.3,121.0
2020-04-21 22:20:00,14.1,73.8,7.2,123.0
2020-04-21 22:30:00,14.0,73.8,7.2,124.0
2020-04-21 22:40:00,14.0,73.8,7.2,126.0
2020-04-21 22:50:00,14.0,73.9,7.2,128.0
2020-04-21 23:00:00,14.0,73.9,7.2,129.0
2020-04-21 23:10:00,13.9,73.9,7.2,131.0
2020-04-21 23:20:00,13.8,73.9,7.2,132.0
2020-04-21 23:30:00,13.8,74.0,7.2,133.0
2020-04-21 23:40:00,13.7,74.0,7.2,134.0
2020-04-21 23:50:00,13.6,74.0,7.3,136.0
2020-04-22 00:00:00,13.5,74.1,7.3,137.0
2020-04-22 00:10:00,13.4,74.1,7.3,137.0
2020-04-22 00:20:00,13.4,74.2,7.3,138.0
2020-04-22 00:30:00,13.3,74.3,7.3,139.0
2020-04-22 00:40:00,13.3,74.4,7.3,139.0
2020-04-22 00:50:00,13.2,74.5,7.3,140.0
2020-04-22 01:00:00,13.1,74.7,7.3,140.0
2020-04-22 01:10:00,13.1,74.9,7.4,140.0
2020-04-22 01:20:00,13.1,75.2,7.4,140.0
2020-04-22 01:30:00,13.1,75.6,7.4,140.0
2020-04-22 01:40:00,13.1,75.9,7.4,139.0
2020-04-22 01:50:00,13.0,76.3,7.4,139.0
2020-04-22 02:00:00,13.0,76.6,7.5,138.0
2020-04-22 02:10:00,13.0,77.0,7.5,137.0
2020-04-22 02:20:00,13.0,77.3,7.5,136.0
2020-04-22 02:30:00,13.0,77.6,7.5,135.0
2020-04-22 02:40:00,13.0,77.9,7.5,134.0
2020-04-22 02:50:00,12.9,78.2,7.5,133.0
2020-04-22 03:00:00,12.9,78.4,7.5,132.0
2020-04-22 03:10:00,12.9,78.5,7.5,130.0
2020-04-22 03:20:00,12.9,78.4,7.4,129.0
2020-04-22 03:30:00,12.9,78.3,7.4,127.0
2020-04-22 03:40:00,12.9,78.2,7.3,126.0
2020-04-22 03:50:00,12.9,78.1,7.2,124.0
2020-04-22 04:00:00,12.9,77.9,7.1,122.0
2020-04-22 04:10:00,12.9,77.8,7.0,121.0
2020-04-22 04:20:00,12.9,77.6,6.9,119.0
2020-04-22 04:30:00,12.9,77.5,6.8,117.0
2020-04-22 04:40:00,12.9,77.3,6.7,115.0
2020-04-22 04:50:00,12.8,77.1,6.6,113.0
2020-04-22 05:00:00,12.8,76.9,6.4,111.0
2020-04-22 05:10:00,12.8,76.5,6.3,109.0
2020-04-22 05:20:00,12.8,75.8,6.2,107.0
2020-04-22 05:30:00,12.7,75.0,6.0,105.0
2020-04-22 05:40:00,12.7,74.3,5.9,103.0
2020-04-22 05:50:00,12.7,73.6,5.7,101.0
2020-04-22 06:00:00,12.6,73.1,5.6,99.0
2020-04-22 06:10:00,12.6,72.7,5.5,97.0
2020-04-22 06:20:00,12.6,72.9,5.5,95.0
2020-04-22 06:30:00,12.6,73.0,5.5,93.0
2020-04-22 06:40:00,12.6,73.2,5.5,91.0
2020-04-22 06:50:00,12.5,73.4,5.5,88.0
2020-04-22 07:00:00,12.5,73.4,5.6,86.0
2020-04-22 07:10:00,12.6,73.2,5.6,84.0
2020-04-22 07:20:00,12.7,72.6,5.6,82.0
2020-04-22 07:30:00,12.9,72.0,5.6,80.0
2020-04-22 07:40:00,13.0,71.4,5.7,78.0
2020-04-22 07:50:00,13.1,70.8,5.7,75.0
2020-04-22 08:00:00,13.3,70.2,5.8,73.0
2020-04-22 08:10:00,13.4,69.5,5.8,71.0
2020-04-22 08:20:00,13.5,68.8,5.7,69.0
2020-04-22 08:30:00,13.7,68.1,5.7,67.0
2020-04-22 08:40:00,13.8,67.4,5.7,64.0
