time_series,Generacion_no_renovable_MW,Generacion_renovable_MW,Demanda_real_MW,Generacion_FV_MW,Generacion_TV_MW,Generacion_CC_MW,Generacion_EO_MW,Generacion_TG_MW,Generacion_MD_MW,Demanda_programada_MW,Precio_generacion_€MWh
2020-07-09 04:40:00,184.6,88.5,273.1,0.0,60.4,108.7,88.5,0.0,15.5,276.5,134.29
2020-07-09 04:50:00,186.2,87.8,274.0,0.0,60.5,110.1,87.8,0.0,15.6,276.5,134.29
2020-07-09 05:00:00,188.1,90.4,278.5,0.0,60.4,111.9,90.4,0.0,15.8,281.6,131.04
2020-07-09 05:10:00,179.1,101.4,280.5,0.0,60.6,102.5,101.4,0.0,16.0,281.6,131.04
2020-07-09 05:20:00,179.4,101.1,280.5,0.0,60.3,103.7,101.1,0.0,15.4,281.6,131.04
2020-07-09 05:30:00,181.5,100.8,282.3,0.0,60.4,105.5,100.8,0.0,15.6,281.6,131.04
2020-07-09 05:40:00,182.3,102.1,284.4,0.0,60.5,105.8,102.1,0.0,16.0,281.6,131.04
2020-07-09 05:50:00,186.0,101.2,287.2,0.0,60.4,109.5,101.2,0.0,16.1,281.6,131.04
2020-07-09 06:00:00,184.4,109.5,293.9,0.0,60.5,107.5,109.5,0.0,16.4,317.2,126.59
2020-07-09 06:10:00,191.7,111.5,303.2,0.0,60.4,115.7,111.5,0.0,15.6,317.2,126.59
2020-07-09 06:20:00,198.9,110.2,309.1,0.0,60.4,122.0,110.2,0.0,16.5,317.2,126.59
2020-07-09 06:30:00,193.7,120.0,313.7,0.0,60.4,117.2,120.0,0.0,16.1,317.2,126.59
2020-07-09 06:40:00,194.1,125.0,319.1,0.0,60.4,118.3,125.0,0.0,15.4,317.2,126.59
2020-07-09 06:50:00,194.9,129.0,323.9,0.0,60.2,118.8,129.0,0.0,15.9,317.2,126.59
2020-07-09 07:00:00,201.4,131.8,333.2,0.0,60.2,124.8,131.8,0.0,16.4,342.9,122.89
2020-07-09 07:10:00,196.0,137.3,333.3,0.0,60.6,119.6,137.3,0.0,15.8,342.9,122.89
2020-07-09 07:20:00,198.5,136.3,334.8,0.0,60.3,122.4,136.3,0.0,15.8,342.9,122.89
2020-07-09 07:30:00,203.1,137.2,340.3,0.0,60.7,126.7,137.2,0.0,15.7,342.9,122.89
2020-07-09 07:40:00,206.8,140.2,347.0,0.0,60.7,130.6,140.2,0.0,15.5,342.9,122.89
2020-07-09 07:50:00,214.4,136.9,351.3,0.8,65.3,132.9,136.1,0.0,16.2,342.9,122.89
2020-07-09 08:00:00,211.6,142.6,354.2,2.4,64.0,131.2,140.2,0.0,16.4,395.1,121.76
2020-07-09 08:10:00,218.7,156.6,375.3,4.2,65.4,136.7,152.4,0.0,16.6,395.1,121.76
2020-07-09 08:20:00,215.7,162.3,378.0,5.7,60.3,139.9,156.6,0.0,15.5,395.1,121.76
2020-07-09 08:30:00,218.4,168.0,386.4,7.7,60.5,136.9,160.3,0.0,21.0,395.1,121.76
2020-07-09 08:40:00,216.9,174.5,391.4,9.8,60.7,135.4,164.7,0.0,20.8,395.1,121.76
2020-07-09 08:50:00,219.1,179.2,398.3,14.3,60.6,138.9,164.9,0.0,19.6,395.1,121.76
2020-07-09 09:00:00,219.7,186.6,406.3,17.8,60.8,133.5,168.8,0.0,25.4,422.0,115.1
2020-07-09 09:10:00,220.9,189.9,410.8,21.2,60.6,131.0,168.7,0.0,29.3,422.0,115.1
2020-07-09 09:20:00,224.6,190.7,415.3,24.7,60.6,132.1,166.0,0.0,31.9,422.0,115.1
2020-07-09 09:30:00,231.5,190.5,422.0,28.5,61.1,138.1,162.0,0.0,32.3,422.0,115.1
2020-07-09 09:40:00,231.7,198.1,429.8,31.9,60.9,139.3,166.2,0.0,31.5,422.0,115.1
2020-07-09 09:50:00,234.9,196.7,431.6,35.4,60.8,141.7,161.3,0.0,32.4,422.0,115.1
2020-07-09 10:00:00,237.4,201.3,438.7,38.6,60.9,144.0,162.7,0.0,32.5,441.1,114.11
2020-07-09 10:10:00,236.5,202.6,439.1,42.0,60.3,144.2,160.6,0.0,32.0,441.1,114.11
2020-07-09 10:20:00,235.3,207.1,442.4,45.4,60.8,142.4,161.7,0.0,32.1,441.1,114.11
2020-07-09 10:30:00,239.3,206.1,445.4,49.0,60.9,145.3,157.1,0.0,33.1,441.1,114.11
2020-07-09 10:40:00,235.8,209.4,445.2,52.5,60.7,142.8,156.9,0.0,32.3,441.1,114.11
2020-07-09 10:50:00,234.9,215.6,450.5,56.0,60.4,143.5,159.6,0.0,31.0,441.1,114.11
2020-07-09 11:00:00,239.1,210.2,449.3,58.7,60.6,145.0,151.5,0.0,33.5,450.9,112.01
2020-07-09 11:10:00,237.3,211.1,448.4,61.7,60.6,144.8,149.4,0.0,31.9,450.9,112.01
2020-07-09 11:20:00,234.2,214.8,449.0,64.5,60.5,142.3,150.3,0.0,31.4,450.9,112.01
2020-07-09 11:30:00,234.9,215.2,450.1,66.6,60.4,142.7,148.6,0.0,31.8,450.9,112.01
2020-07-09 11:40:00,231.5,223.2,454.7,69.4,60.9,133.3,153.8,0.0,37.3,450.9,112.01
2020-07-09 11:50:00,229.0,229.8,458.8,71.5,60.7,132.1,158.3,0.0,36.2,450.9,112.01
2020-07-09 12:00:00,225.8,231.0,456.8,73.8,60.6,129.8,157.2,0.0,35.4,463.9,108.48
2020-07-09 12:10:00,220.3,237.5,457.8,75.7,60.6,123.0,161.8,0.0,36.7,463.9,108.48
2020-07-09 12:20:00,219.9,239.0,458.9,77.3,60.6,122.6,161.7,0.0,36.7,463.9,108.48
2020-07-09 12:30:00,219.8,240.1,459.9,79.3,60.6,121.5,160.8,0.0,37.7,463.9,108.48
2020-07-09 12:40:00,225.6,241.4,467.0,80.5,60.7,127.9,160.9,0.0,37.0,463.9,108.48
2020-07-09 12:50:00,220.6,244.8,465.4,81.6,60.7,122.9,163.2,0.0,37.0,463.9,108.48
2020-07-09 13:00:00,223.1,246.8,469.9,82.4,60.9,125.9,164.4,0.0,36.3,476.8,109.13
2020-07-09 13:10:00,226.7,243.0,469.7,82.7,60.5,131.0,160.3,0.0,35.2,476.8,109.13
2020-07-09 13:20:00,228.6,238.0,466.6,84.2,60.7,131.4,153.8,0.0,36.5,476.8,109.13
2020-07-09 13:30:00,229.2,244.7,473.9,84.8,60.5,133.5,159.9,0.0,35.2,476.8,109.13
2020-07-09 13:40:00,227.0,245.9,472.9,85.6,60.4,129.9,160.3,0.0,36.7,476.8,109.13
2020-07-09 13:50:00,232.9,243.4,476.3,85.9,60.5,137.7,157.5,0.0,34.7,476.8,109.13
2020-07-09 14:00:00,227.7,241.7,469.4,86.0,60.8,129.5,155.7,0.0,37.4,464.4,108.74
2020-07-09 14:10:00,229.3,239.0,468.3,86.0,60.8,131.5,153.0,0.0,37.0,464.4,108.74
2020-07-09 14:20:00,226.3,236.5,462.8,86.2,60.7,129.3,150.3,0.0,36.3,464.4,108.74
2020-07-09 14:30:00,225.9,232.9,458.8,86.0,60.8,128.6,146.9,0.0,36.5,464.4,108.74
2020-07-09 14:40:00,221.8,234.3,456.1,85.6,60.3,124.8,148.7,0.0,36.7,464.4,108.74
2020-07-09 14:50:00,219.3,235.4,454.7,85.2,60.4,123.2,150.2,0.0,35.7,464.4,108.74
2020-07-09 15:00:00,224.7,225.6,450.3,84.2,60.6,127.6,141.4,0.0,36.5,436.7,106.9
2020-07-09 15:10:00,220.3,224.7,445.0,83.3,60.6,123.4,141.4,0.0,36.3,436.7,106.9
2020-07-09 15:20:00,204.9,232.4,437.3,82.1,60.3,107.5,150.3,0.0,37.1,436.7,106.9
2020-07-09 15:30:00,201.8,233.3,435.1,81.3,61.0,103.6,152.0,0.0,37.2,436.7,106.9
2020-07-09 15:40:00,207.8,227.4,435.2,80.1,60.5,112.1,147.3,0.0,35.2,436.7,106.9
2020-07-09 15:50:00,195.4,235.8,431.2,78.8,60.6,101.9,157.0,0.0,32.9,436.7,106.9
2020-07-09 16:00:00,190.6,235.8,426.4,77.1,60.2,96.1,158.7,0.0,34.3,422.9,107.79
2020-07-09 16:10:00,196.8,233.1,429.9,75.4,59.9,102.3,157.7,0.0,34.6,422.9,107.79
2020-07-09 16:20:00,196.4,226.3,422.7,73.3,60.4,101.7,153.0,0.0,34.3,422.9,107.79
2020-07-09 16:30:00,203.0,219.6,422.6,71.6,60.6,108.5,148.0,0.0,33.9,422.9,107.79
2020-07-09 16:40:00,197.4,224.3,421.7,69.2,60.1,104.6,155.1,0.0,32.7,422.9,107.79
2020-07-09 16:50:00,200.2,215.1,415.3,66.5,60.4,107.1,148.6,0.0,32.7,422.9,107.79
2020-07-09 17:00:00,199.9,218.0,417.9,64.0,60.3,107.5,154.0,0.0,32.1,416.1,111.6
2020-07-09 17:10:00,207.5,209.6,417.1,61.5,60.5,114.2,148.1,0.0,32.8,416.1,111.6
2020-07-09 17:20:00,204.5,208.1,412.6,58.2,60.2,110.9,149.9,0.0,33.4,416.1,111.6
2020-07-09 17:30:00,211.1,205.9,417.0,55.3,60.3,118.4,150.6,0.0,32.4,416.1,111.6
2020-07-09 17:40:00,210.2,207.0,417.2,52.3,60.3,116.1,154.7,0.0,33.8,416.1,111.6
2020-07-09 17:50:00,218.1,195.3,413.4,48.8,60.3,122.9,146.5,0.0,34.9,416.1,111.6
2020-07-09 18:00:00,221.2,189.3,410.5,45.3,60.5,126.1,144.0,0.0,34.6,413.2,118.72
2020-07-09 18:10:00,220.6,189.6,410.2,42.0,60.3,125.9,147.6,0.0,34.4,413.2,118.72
2020-07-09 18:20:00,225.5,182.3,407.8,38.2,60.6,130.3,144.1,0.0,34.6,413.2,118.72
2020-07-09 18:30:00,233.2,175.9,409.1,34.7,60.9,137.8,141.2,0.0,34.5,413.2,118.72
2020-07-09 18:40:00,241.0,168.6,409.6,31.4,60.5,145.8,137.2,0.0,34.7,413.2,118.72
2020-07-09 18:50:00,242.5,164.0,406.5,28.0,60.0,149.1,136.0,0.0,33.4,413.2,118.72
2020-07-09 19:00:00,252.6,154.4,407.0,25.3,59.9,158.5,129.1,0.0,34.2,407.1,124.52
2020-07-09 19:10:00,253.5,156.0,409.5,21.3,60.3,158.6,134.7,0.0,34.6,407.1,124.52
2020-07-09 19:20:00,260.0,143.7,403.7,17.7,60.5,164.5,126.0,0.0,35.0,407.1,124.52
2020-07-09 19:30:00,260.1,146.2,406.3,14.2,62.4,163.8,132.0,0.0,33.9,407.1,124.52
2020-07-09 19:40:00,269.9,137.3,407.2,11.3,67.8,166.8,126.0,0.0,35.3,407.1,124.52
2020-07-09 19:50:00,274.6,134.8,409.4,8.8,73.2,166.8,126.0,0.0,34.6,407.1,124.52
2020-07-09 20:00:00,280.0,125.4,405.4,6.5,83.6,162.7,118.9,0.0,33.7,411.6,136.89
2020-07-09 20:10:00,276.9,128.6,405.5,4.7,82.8,160.5,123.9,0.0,33.6,411.6,136.89
2020-07-09 20:20:00,288.9,119.7,408.6,2.8,86.2,168.3,116.9,0.0,34.4,411.6,136.89
2020-07-09 20:30:00,284.9,122.8,407.7,1.5,89.8,159.5,121.3,0.0,35.6,411.6,136.89
2020-07-09 20:40:00,292.4,116.9,409.3,0.6,87.5,169.5,116.3,0.0,35.4,411.6,136.89
2020-07-09 20:50:00,303.2,107.3,410.5,0.1,85.5,164.8,107.2,17.1,35.8,411.6,136.89
2020-07-09 21:00:00,316.0,96.4,412.4,0.0,99.1,168.1,96.4,15.3,33.5,428.3,137.85
2020-07-09 21:10:00,328.5,92.8,421.3,0.0,105.5,172.6,92.8,16.8,33.6,428.3,137.85
2020-07-09 21:20:00,337.1,92.1,429.2,0.0,115.5,170.7,92.1,16.2,34.7,428.3,137.85
2020-07-09 21:30:00,342.6,89.2,431.8,0.0,123.7,168.9,89.2,15.6,34.4,428.3,137.85
2020-07-09 21:40:00,345.4,85.6,431.0,0.0,132.0,164.8,85.6,15.9,32.7,428.3,137.85
2020-07-09 21:50:00,328.5,97.2,425.7,0.0,122.1,159.9,97.2,14.2,32.3,428.3,137.85
2020-07-09 22:00:00,321.3,101.0,422.3,0.0,108.2,163.8,101.0,16.1,33.2,402.6,142.03
2020-07-09 22:10:00,319.5,92.2,411.7,0.0,103.7,167.0,92.2,15.7,33.1,402.6,142.03
2020-07-09 22:20:00,322.6,78.8,401.4,0.0,105.5,168.6,78.8,15.2,33.3,402.6,142.03
2020-07-09 22:30:00,326.6,72.0,398.6,0.0,112.4,166.5,72.0,15.4,32.3,402.6,142.03
2020-07-09 22:40:00,315.7,74.3,390.0,0.0,106.6,161.1,74.3,15.2,32.8,402.6,142.03
2020-07-09 22:50:00,325.9,56.0,381.9,0.0,108.2,168.5,56.0,15.7,33.5,402.6,142.03
2020-07-09 23:00:00,313.0,65.9,378.9,0.0,103.9,162.7,65.9,14.1,32.3,363.2,145.43
2020-07-09 23:10:00,301.1,71.8,372.9,0.0,88.7,163.6,71.8,15.3,33.5,363.2,145.43
2020-07-09 23:20:00,305.0,58.6,363.6,0.0,92.2,177.7,58.6,0.0,35.1,363.2,145.43
2020-07-09 23:30:00,300.8,55.5,356.3,0.0,106.5,161.5,55.5,0.0,32.8,363.2,145.43
2020-07-09 23:40:00,298.2,50.9,349.1,0.0,105.4,159.9,50.9,0.0,32.9,363.2,145.43
2020-07-09 23:50:00,281.5,59.5,341.0,0.0,91.1,158.5,59.5,0.0,31.9,363.2,145.43
2020-07-10 00:00:00,282.0,53.1,335.1,0.0,82.5,166.3,53.1,0.0,33.2,324.2,145.87
2020-07-10 00:10:00,276.3,52.6,328.9,0.0,87.0,172.4,52.6,0.0,16.9,324.2,145.87
2020-07-10 00:20:00,273.0,54.8,327.8,0.0,93.5,163.6,54.8,0.0,15.9,324.2,145.87
2020-07-10 00:30:00,267.1,54.2,321.3,0.0,86.0,164.7,54.2,0.0,16.4,324.2,145.87
2020-07-10 00:40:00,262.2,52.3,314.5,0.0,84.5,161.5,52.3,0.0,16.2,324.2,145.87
2020-07-10 00:50:00,253.6,55.5,309.1,0.0,73.6,163.2,55.5,0.0,16.8,324.2,145.87
2020-07-10 01:00:00,246.0,56.4,302.4,0.0,68.4,160.3,56.4,0.0,17.3,292.1,147.27
2020-07-10 01:10:00,247.0,50.5,297.5,0.0,60.1,170.0,50.5,0.0,16.9,292.1,147.27
2020-07-10 01:20:00,230.5,63.7,294.2,0.0,60.2,153.6,63.7,0.0,16.7,292.1,147.27
2020-07-10 01:30:00,227.7,63.9,291.6,0.0,60.3,150.9,63.9,0.0,16.5,292.1,147.27
2020-07-10 01:40:00,222.9,65.5,288.4,0.0,60.4,145.5,65.5,0.0,17.0,292.1,147.27
2020-07-10 01:50:00,212.9,71.4,284.3,0.0,60.2,135.5,71.4,0.0,17.2,292.1,147.27
2020-07-10 02:00:00,212.9,70.6,283.5,0.0,60.3,136.6,70.6,0.0,16.0,283.6,152.25
2020-07-10 02:10:00,226.4,55.8,282.2,0.0,60.4,149.1,55.8,0.0,16.9,283.6,152.25
2020-07-10 02:20:00,234.2,44.2,278.4,0.0,60.2,157.6,44.2,0.0,16.4,283.6,152.25
2020-07-10 02:30:00,226.8,50.7,277.5,0.0,60.3,150.0,50.7,0.0,16.5,283.6,152.25
2020-07-10 02:40:00,227.7,48.6,276.3,0.0,60.3,151.1,48.6,0.0,16.3,283.6,152.25
2020-07-10 02:50:00,233.6,40.9,274.5,0.0,60.5,156.0,40.9,0.0,17.1,283.6,152.25
2020-07-10 03:00:00,230.1,44.4,274.5,0.0,60.2,153.3,44.4,0.0,16.6,276.8,155.85
2020-07-10 03:10:00,222.8,48.1,270.9,0.0,60.3,145.5,48.1,0.0,17.0,276.8,155.85
2020-07-10 03:20:00,229.9,42.4,272.3,0.0,60.2,153.5,42.4,0.0,16.2,276.8,155.85
2020-07-10 03:30:00,229.2,41.5,270.7,0.0,60.2,151.9,41.5,0.0,17.1,276.8,155.85
2020-07-10 03:40:00,237.5,35.6,273.1,0.0,60.1,161.2,35.6,0.0,16.2,276.8,155.85
2020-07-10 03:50:00,242.4,27.5,269.9,0.0,60.3,165.3,27.5,0.0,16.8,276.8,155.85
2020-07-10 04:00:00,238.7,31.2,269.9,0.0,60.4,161.3,31.2,0.0,17.0,271.0,151.62
2020-07-10 04:10:00,234.5,36.4,270.9,0.0,60.2,157.1,36.4,0.0,17.2,271.0,151.62
2020-07-10 04:20:00,225.0,44.7,269.7,0.0,60.4,147.8,44.7,0.0,16.8,271.0,151.62
2020-07-10 04:30:00,217.4,52.1,269.5,0.0,60.3,140.0,52.1,0.0,17.1,271.0,151.62
2020-07-10 04:40:00,213.1,57.6,270.7,0.0,60.3,135.8,57.6,0.0,17.0,271.0,151.62
2020-07-10 04:50:00,212.9,55.5,268.4,0.0,60.2,135.5,55.5,0.0,17.2,271.0,151.62
2020-07-10 05:00:00,208.4,66.6,275.0,0.0,60.6,130.3,66.6,0.0,17.5,278.6,137.06
2020-07-10 05:10:00,200.1,74.9,275.0,0.0,60.2,123.8,74.9,0.0,16.1,278.6,137.06
2020-07-10 05:20:00,182.8,92.6,275.4,0.0,60.1,106.1,92.6,0.0,16.6,278.6,137.06
2020-07-10 05:30:00,199.8,75.2,275.0,0.0,60.4,122.3,75.2,0.0,17.1,278.6,137.06
2020-07-10 05:40:00,188.4,88.5,276.9,0.0,60.2,112.0,88.5,0.0,16.2,278.6,137.06
2020-07-10 05:50:00,187.1,95.4,282.5,0.0,60.3,110.5,95.4,0.0,16.3,278.6,137.06
2020-07-10 06:00:00,169.9,119.5,289.4,0.0,60.4,93.5,119.5,0.0,16.0,314.0,133.52
2020-07-10 06:10:00,194.9,102.5,297.4,0.0,63.9,114.4,102.5,0.0,16.6,314.0,133.52
2020-07-10 06:20:00,202.8,100.2,303.0,0.0,64.2,121.9,100.2,0.0,16.7,314.0,133.52
2020-07-10 06:30:00,201.9,105.2,307.1,0.0,60.1,125.8,105.2,0.0,16.0,314.0,133.52
2020-07-10 06:40:00,219.8,94.5,314.3,0.0,64.8,138.4,94.5,0.0,16.6,314.0,133.52
2020-07-10 06:50:00,227.6,89.3,316.9,0.0,74.4,136.5,89.3,0.0,16.7,314.0,133.52
2020-07-10 07:00:00,239.2,84.2,323.4,0.0,88.4,133.2,84.2,0.0,17.6,335.6,138.12
2020-07-10 07:10:00,242.1,82.8,324.9,0.0,92.7,132.5,82.8,0.0,16.9,335.6,138.12
2020-07-10 07:20:00,249.8,76.6,326.4,0.0,99.7,133.4,76.6,0.0,16.7,335.6,138.12
2020-07-10 07:30:00,261.3,66.0,327.3,0.2,107.4,137.1,65.8,0.0,16.8,335.6,138.12
2020-07-10 07:40:00,267.6,70.3,337.9,1.1,103.5,147.2,69.2,0.0,16.9,335.6,138.12
2020-07-10 07:50:00,273.7,73.5,347.2,2.3,88.1,169.2,71.2,0.0,16.4,335.6,138.12
2020-07-10 08:00:00,281.2,73.8,355.0,3.8,97.4,167.5,70.0,0.0,16.3,386.3,142.92
2020-07-10 08:10:00,283.7,83.1,366.8,5.4,94.8,157.7,77.7,14.4,16.8,386.3,142.92
2020-07-10 08:20:00,287.5,88.2,375.7,8.3,89.2,165.2,79.9,15.5,17.6,386.3,142.92
2020-07-10 08:30:00,283.6,93.6,377.2,11.6,86.2,165.5,82.0,15.1,16.8,386.3,142.92
2020-07-10 08:40:00,269.2,112.4,381.6,13.7,77.5,159.2,98.7,15.0,17.5,386.3,142.92
2020-07-10 08:50:00,271.3,123.4,394.7,17.6,74.0,165.5,105.8,15.3,16.5,386.3,142.92
2020-07-10 09:00:00,277.2,122.8,400.0,21.4,73.6,169.3,101.4,17.1,17.2,418.0,125.05
2020-07-10 09:10:00,257.4,145.9,403.3,22.1,65.6,160.9,123.8,14.2,16.7,418.0,125.05
2020-07-10 09:20:00,243.0,168.7,411.7,30.1,59.8,153.0,138.6,13.7,16.5,418.0,125.05
2020-07-10 09:30:00,242.8,172.1,414.9,31.9,60.4,151.0,140.2,15.6,15.8,418.0,125.05
2020-07-10 09:40:00,238.3,181.3,419.6,36.0,60.4,147.8,145.3,13.4,16.7,418.0,125.05
2020-07-10 09:50:00,257.8,167.8,425.6,39.4,60.8,162.0,128.4,17.7,17.3,418.0,125.05
2020-07-10 10:00:00,246.9,179.4,426.3,42.1,60.8,155.2,137.3,14.6,16.3,433.0,125.77
2020-07-10 10:10:00,249.9,180.0,429.9,46.7,60.3,154.4,133.3,15.2,20.0,433.0,125.77
2020-07-10 10:20:00,252.6,182.5,435.1,49.5,60.6,156.5,133.0,13.5,22.0,433.0,125.77
2020-07-10 10:30:00,259.4,177.2,436.6,51.0,60.6,159.6,126.2,15.7,23.5,433.0,125.77
2020-07-10 10:40:00,259.4,178.1,437.5,55.9,60.6,152.4,122.2,16.7,29.7,433.0,125.77
2020-07-10 10:50:00,254.8,184.3,439.1,58.9,60.7,149.0,125.4,16.0,29.1,433.0,125.77
2020-07-10 11:00:00,252.7,191.9,444.6,62.4,60.5,144.5,129.5,16.0,31.7,448.1,116.12
2020-07-10 11:10:00,246.6,193.6,440.2,64.6,60.6,138.9,129.0,15.3,31.8,448.1,116.12
2020-07-10 11:20:00,242.2,197.5,439.7,65.9,60.2,149.2,131.6,0.0,32.8,448.1,116.12
2020-07-10 11:30:00,243.9,202.9,446.8,70.4,60.5,150.3,132.5,0.0,33.1,448.1,116.12
2020-07-10 11:40:00,235.2,212.4,447.6,73.3,60.3,142.5,139.1,0.0,32.4,448.1,116.12
2020-07-10 11:50:00,231.0,214.1,445.1,75.6,60.5,136.0,138.5,0.0,34.5,448.1,116.12
2020-07-10 12:00:00,235.0,216.0,451.0,78.3,60.9,139.5,137.7,0.0,34.6,454.7,111.21
2020-07-10 12:10:00,237.8,208.5,446.3,78.4,60.7,143.9,130.1,0.0,33.2,454.7,111.21
2020-07-10 12:20:00,228.5,220.8,449.3,81.5,60.4,134.6,139.3,0.0,33.5,454.7,111.21
2020-07-10 12:30:00,231.5,220.9,452.4,79.6,60.8,136.4,141.3,0.0,34.3,454.7,111.21
2020-07-10 12:40:00,229.6,223.0,452.6,81.0,60.8,135.4,142.0,0.0,33.4,454.7,111.21
2020-07-10 12:50:00,229.6,219.3,448.9,81.2,60.2,136.2,138.1,0.0,33.2,454.7,111.21
2020-07-10 13:00:00,233.6,224.2,457.8,84.4,60.6,138.9,139.8,0.0,34.1,465.7,112.82
2020-07-10 13:10:00,231.1,231.0,462.1,85.8,60.1,137.8,145.2,0.0,33.2,465.7,112.82
2020-07-10 13:20:00,235.1,225.4,460.5,88.1,60.8,140.7,137.3,0.0,33.6,465.7,112.82
2020-07-10 13:30:00,246.6,214.1,460.7,88.6,60.7,151.3,125.5,0.0,34.6,465.7,112.82
2020-07-10 13:40:00,253.4,210.5,463.9,89.1,60.5,160.2,121.4,0.0,32.7,465.7,112.82
2020-07-10 13:50:00,256.0,205.5,461.5,89.2,60.7,161.9,116.3,0.0,33.4,465.7,112.82
2020-07-10 14:00:00,256.0,202.0,458.0,89.3,60.5,161.5,112.7,0.0,34.0,441.7,113.24
2020-07-10 14:10:00,262.4,190.7,453.1,89.0,60.5,167.6,101.7,0.0,34.3,441.7,113.24
2020-07-10 14:20:00,240.4,210.1,450.5,88.9,60.4,147.3,121.2,0.0,32.7,441.7,113.24
2020-07-10 14:30:00,230.1,216.6,446.7,88.8,61.1,134.9,127.8,0.0,34.1,441.7,113.24
2020-07-10 14:40:00,229.4,216.1,445.5,88.4,60.5,136.7,127.7,0.0,32.2,441.7,113.24
2020-07-10 14:50:00,223.0,218.7,441.7,88.6,60.4,128.5,130.1,0.0,34.1,441.7,113.24
2020-07-10 15:00:00,233.3,203.9,437.2,87.8,60.4,139.3,116.1,0.0,33.6,434.4,113.05
2020-07-10 15:10:00,232.6,198.2,430.8,86.7,60.6,138.7,111.5,0.0,33.3,434.4,113.05
2020-07-10 15:20:00,231.8,195.6,427.4,85.5,60.5,138.5,110.1,0.0,32.8,434.4,113.05
2020-07-10 15:30:00,229.6,192.7,422.3,84.5,60.1,135.7,108.2,0.0,33.8,434.4,113.05
2020-07-10 15:40:00,221.5,199.1,420.6,83.2,60.9,127.2,115.9,0.0,33.4,434.4,113.05
2020-07-10 15:50:00,216.2,196.7,412.9,82.0,60.2,122.5,114.7,0.0,33.5,434.4,113.05
2020-07-10 16:00:00,207.0,203.4,410.4,80.6,60.6,112.8,122.8,0.0,33.6,404.2,115.47
2020-07-10 16:10:00,209.5,204.9,414.4,79.0,60.6,115.2,125.9,0.0,33.7,404.2,115.47
2020-07-10 16:20:00,220.1,189.2,409.3,77.1,60.8,126.7,112.1,0.0,32.6,404.2,115.47
2020-07-10 16:30:00,234.0,172.8,406.8,74.9,60.6,139.0,97.9,0.0,34.4,404.2,115.47
2020-07-10 16:40:00,233.5,168.9,402.4,72.7,60.9,139.8,96.2,0.0,32.8,404.2,115.47
2020-07-10 16:50:00,237.0,166.0,403.0,70.4,60.5,143.6,95.6,0.0,32.9,404.2,115.47
2020-07-10 17:00:00,235.6,168.1,403.7,67.2,60.6,140.8,100.9,0.0,34.2,400.9,121.93
2020-07-10 17:10:00,243.3,161.4,404.7,64.8,60.9,149.1,96.6,0.0,33.3,400.9,121.93
2020-07-10 17:20:00,240.6,161.8,402.4,61.9,60.6,147.1,99.9,0.0,32.9,400.9,121.93
2020-07-10 17:30:00,252.4,148.0,400.4,59.1,60.5,158.3,88.9,0.0,33.6,400.9,121.93
2020-07-10 17:40:00,253.9,146.1,400.0,55.8,60.5,159.9,90.3,0.0,33.5,400.9,121.93
2020-07-10 17:50:00,260.5,138.2,398.7,51.0,61.0,165.8,87.2,0.0,33.7,400.9,121.93
2020-07-10 18:00:00,271.1,126.8,397.9,49.2,69.7,167.4,77.6,0.0,34.0,397.4,128.01
2020-07-10 18:10:00,266.2,128.8,395.0,46.0,68.1,163.6,82.8,0.0,34.5,397.4,128.01
2020-07-10 18:20:00,279.5,119.7,399.2,42.3,77.0,168.4,77.4,0.0,34.1,397.4,128.01
2020-07-10 18:30:00,284.0,111.0,395.0,38.6,80.1,169.8,72.4,0.0,34.1,397.4,128.01
2020-07-10 18:40:00,288.1,107.3,395.4,34.8,87.0,167.5,72.5,0.0,33.6,397.4,128.01
2020-07-10 18:50:00,276.4,119.7,396.1,31.0,82.3,160.6,88.7,0.0,33.5,397.4,128.01
2020-07-10 19:00:00,290.9,103.7,394.6,27.0,83.3,173.1,76.7,0.0,34.5,394.3,134.16
2020-07-10 19:10:00,290.6,103.7,394.3,22.8,90.7,165.6,80.9,0.0,34.3,394.3,134.16
2020-07-10 19:20:00,285.9,109.4,395.3,19.3,83.0,168.3,90.1,0.0,34.6,394.3,134.16
2020-07-10 19:30:00,298.7,94.8,393.5,15.7,96.5,168.7,79.1,0.0,33.5,394.3,134.16
2020-07-10 19:40:00,302.6,94.6,397.2,12.4,104.2,164.6,82.2,0.0,33.8,394.3,134.16
2020-07-10 19:50:00,303.0,93.4,396.4,9.2,104.7,165.4,84.2,0.0,32.9,394.3,134.16
2020-07-10 20:00:00,311.7,82.9,394.6,6.7,97.7,171.4,76.2,9.7,32.9,395.0,157.26
2020-07-10 20:10:00,312.8,79.2,392.0,4.0,103.5,166.0,75.2,9.1,34.2,395.0,157.26
2020-07-10 20:20:00,332.0,64.3,396.3,2.3,117.9,170.8,62.0,9.8,33.5,395.0,157.26
2020-07-10 20:30:00,352.8,43.0,395.8,0.9,127.8,164.0,42.1,26.8,34.2,395.0,157.26
2020-07-10 20:40:00,363.8,31.6,395.4,0.3,139.2,161.8,31.3,29.3,33.5,395.0,157.26
2020-07-10 20:50:00,367.6,32.0,399.6,0.1,135.0,164.4,31.9,34.5,33.7,395.0,157.26
2020-07-10 21:00:00,379.5,23.2,402.7,0.0,138.9,170.2,23.2,36.3,34.1,416.5,157.02
