PeriodEnd;PeriodStart;Period;AirTemp;RelativeHumidity;WindSpeed10m;Zenith
2020-04-08T16:50:00Z;2020-04-08T16:40:00Z;PT10M;20.8;57.5;3.6;55
2020-04-08T17:00:00Z;2020-04-08T16:50:00Z;PT10M;20.7;57.8;3.7;58
2020-04-08T17:10:00Z;2020-04-08T17:00:00Z;PT10M;20.7;57.9;3.8;60
2020-04-08T17:20:00Z;2020-04-08T17:10:00Z;PT10M;20.6;58.1;4.0;62
2020-04-08T17:30:00Z;2020-04-08T17:20:00Z;PT10M;20.5;58.2;4.1;64
2020-04-08T17:40:00Z;2020-04-08T17:30:00Z;PT10M;20.5;58.3;4.3;66
2020-04-08T17:50:00Z;2020-04-08T17:40:00Z;PT10M;20.4;58.5;4.5;68
2020-04-08T18:00:00Z;2020-04-08T17:50:00Z;PT10M;20.3;58.6;4.6;71
2020-04-08T18:10:00Z;2020-04-08T18:00:00Z;PT10M;20.2;58.9;4.7;73
2020-04-08T18:20:00Z;2020-04-08T18:10:00Z;PT10M;20.1;59.3;4.8;75
2020-04-08T18:30:00Z;2020-04-08T18:20:00Z;PT10M;20.0;59.7;4.9;77
2020-04-08T18:40:00Z;2020-04-08T18:30:00Z;PT10M;19.9;60.1;5.0;79
2020-04-08T18:50:00Z;2020-04-08T18:40:00Z;PT10M;19.7;60.5;5.0;82
2020-04-08T19:00:00Z;2020-04-08T18:50:00Z;PT10M;19.6;60.9;5.1;84
2020-04-08T19:10:00Z;2020-04-08T19:00:00Z;PT10M;19.5;61.3;5.1;86
2020-04-08T19:20:00Z;2020-04-08T19:10:00Z;PT10M;19.4;61.7;5.0;88
2020-04-08T19:30:00Z;2020-04-08T19:20:00Z;PT10M;19.3;62.0;5.0;90
2020-04-08T19:40:00Z;2020-04-08T19:30:00Z;PT10M;19.2;62.4;4.9;93
2020-04-08T19:50:00Z;2020-04-08T19:40:00Z;PT10M;19.1;62.7;4.8;95
2020-04-08T20:00:00Z;2020-04-08T19:50:00Z;PT10M;19.0;63.1;4.7;97
2020-04-08T20:10:00Z;2020-04-08T20:00:00Z;PT10M;18.9;63.4;4.6;99
2020-04-08T20:20:00Z;2020-04-08T20:10:00Z;PT10M;18.8;63.7;4.5;101
2020-04-08T20:30:00Z;2020-04-08T20:20:00Z;PT10M;18.7;64.0;4.5;103
2020-04-08T20:40:00Z;2020-04-08T20:30:00Z;PT10M;18.7;64.4;4.4;105
2020-04-08T20:50:00Z;2020-04-08T20:40:00Z;PT10M;18.6;64.7;4.3;108
2020-04-08T21:00:00Z;2020-04-08T20:50:00Z;PT10M;18.5;65.0;4.2;110
2020-04-08T21:10:00Z;2020-04-08T21:00:00Z;PT10M;18.5;65.2;4.1;112
2020-04-08T21:20:00Z;2020-04-08T21:10:00Z;PT10M;18.5;65.2;4.1;114
2020-04-08T21:30:00Z;2020-04-08T21:20:00Z;PT10M;18.5;65.3;4.0;116
2020-04-08T21:40:00Z;2020-04-08T21:30:00Z;PT10M;18.5;65.3;4.0;118
2020-04-08T21:50:00Z;2020-04-08T21:40:00Z;PT10M;18.5;65.3;3.9;120
2020-04-08T22:00:00Z;2020-04-08T21:50:00Z;PT10M;18.5;65.4;3.9;122
2020-04-08T22:10:00Z;2020-04-08T22:00:00Z;PT10M;18.5;65.6;3.8;124
2020-04-08T22:20:00Z;2020-04-08T22:10:00Z;PT10M;18.4;65.9;3.8;125
2020-04-08T22:30:00Z;2020-04-08T22:20:00Z;PT10M;18.4;66.2;3.8;127
2020-04-08T22:40:00Z;2020-04-08T22:30:00Z;PT10M;18.4;66.5;3.8;129
2020-04-08T22:50:00Z;2020-04-08T22:40:00Z;PT10M;18.3;66.8;3.8;131
2020-04-08T23:00:00Z;2020-04-08T22:50:00Z;PT10M;18.3;67.1;3.8;132
2020-04-08T23:10:00Z;2020-04-08T23:00:00Z;PT10M;18.3;67.2;3.8;134
2020-04-08T23:20:00Z;2020-04-08T23:10:00Z;PT10M;18.3;67.0;3.8;135
2020-04-08T23:30:00Z;2020-04-08T23:20:00Z;PT10M;18.3;66.8;3.8;137
2020-04-08T23:40:00Z;2020-04-08T23:30:00Z;PT10M;18.3;66.7;3.8;138
2020-04-08T23:50:00Z;2020-04-08T23:40:00Z;PT10M;18.3;66.5;3.8;139
2020-04-09T00:00:00Z;2020-04-08T23:50:00Z;PT10M;18.3;66.3;3.8;140
2020-04-09T00:10:00Z;2020-04-09T00:00:00Z;PT10M;18.3;66.1;3.8;142
2020-04-09T00:20:00Z;2020-04-09T00:10:00Z;PT10M;18.3;66.0;3.8;142
2020-04-09T00:30:00Z;2020-04-09T00:20:00Z;PT10M;18.3;65.8;3.7;143
2020-04-09T00:40:00Z;2020-04-09T00:30:00Z;PT10M;18.3;65.7;3.7;144
2020-04-09T00:50:00Z;2020-04-09T00:40:00Z;PT10M;18.3;65.5;3.7;144
2020-04-09T01:00:00Z;2020-04-09T00:50:00Z;PT10M;18.3;65.5;3.7;144
2020-04-09T01:10:00Z;2020-04-09T01:00:00Z;PT10M;18.3;65.5;3.7;145
2020-04-09T01:20:00Z;2020-04-09T01:10:00Z;PT10M;18.2;65.8;3.6;144
2020-04-09T01:30:00Z;2020-04-09T01:20:00Z;PT10M;18.2;66.1;3.6;144
2020-04-09T01:40:00Z;2020-04-09T01:30:00Z;PT10M;18.1;66.4;3.6;144
2020-04-09T01:50:00Z;2020-04-09T01:40:00Z;PT10M;18.0;66.7;3.6;143
2020-04-09T02:00:00Z;2020-04-09T01:50:00Z;PT10M;18.0;67.0;3.6;143
2020-04-09T02:10:00Z;2020-04-09T02:00:00Z;PT10M;17.9;67.3;3.5;142
2020-04-09T02:20:00Z;2020-04-09T02:10:00Z;PT10M;17.9;67.4;3.5;141
2020-04-09T02:30:00Z;2020-04-09T02:20:00Z;PT10M;17.8;67.5;3.4;140
2020-04-09T02:40:00Z;2020-04-09T02:30:00Z;PT10M;17.8;67.7;3.3;139
2020-04-09T02:50:00Z;2020-04-09T02:40:00Z;PT10M;17.7;67.8;3.2;137
2020-04-09T03:00:00Z;2020-04-09T02:50:00Z;PT10M;17.7;68.0;3.2;136
2020-04-09T03:10:00Z;2020-04-09T03:00:00Z;PT10M;17.6;68.2;3.1;135
2020-04-09T03:20:00Z;2020-04-09T03:10:00Z;PT10M;17.6;68.6;3.2;133
2020-04-09T03:30:00Z;2020-04-09T03:20:00Z;PT10M;17.5;68.9;3.3;131
2020-04-09T03:40:00Z;2020-04-09T03:30:00Z;PT10M;17.5;69.3;3.3;130
2020-04-09T03:50:00Z;2020-04-09T03:40:00Z;PT10M;17.4;69.7;3.4;128
2020-04-09T04:00:00Z;2020-04-09T03:50:00Z;PT10M;17.3;70.0;3.4;126
2020-04-09T04:10:00Z;2020-04-09T04:00:00Z;PT10M;17.3;70.2;3.5;124
2020-04-09T04:20:00Z;2020-04-09T04:10:00Z;PT10M;17.2;70.3;3.5;122
2020-04-09T04:30:00Z;2020-04-09T04:20:00Z;PT10M;17.2;70.4;3.5;121
2020-04-09T04:40:00Z;2020-04-09T04:30:00Z;PT10M;17.1;70.5;3.4;119
2020-04-09T04:50:00Z;2020-04-09T04:40:00Z;PT10M;17.1;70.6;3.4;117
2020-04-09T05:00:00Z;2020-04-09T04:50:00Z;PT10M;17.1;70.6;3.5;115
2020-04-09T05:10:00Z;2020-04-09T05:00:00Z;PT10M;17.1;70.5;3.5;113
2020-04-09T05:20:00Z;2020-04-09T05:10:00Z;PT10M;17.1;70.2;3.6;111
2020-04-09T05:30:00Z;2020-04-09T05:20:00Z;PT10M;17.2;69.8;3.7;108
2020-04-09T05:40:00Z;2020-04-09T05:30:00Z;PT10M;17.2;69.4;3.8;106
2020-04-09T05:50:00Z;2020-04-09T05:40:00Z;PT10M;17.3;69.0;3.9;104
2020-04-09T06:00:00Z;2020-04-09T05:50:00Z;PT10M;17.3;68.8;4.0;102
2020-04-09T06:10:00Z;2020-04-09T06:00:00Z;PT10M;17.3;68.7;4.1;100
2020-04-09T06:20:00Z;2020-04-09T06:10:00Z;PT10M;17.3;69.1;4.2;98
2020-04-09T06:30:00Z;2020-04-09T06:20:00Z;PT10M;17.2;69.4;4.2;96
2020-04-09T06:40:00Z;2020-04-09T06:30:00Z;PT10M;17.2;69.8;4.3;94
2020-04-09T06:50:00Z;2020-04-09T06:40:00Z;PT10M;17.2;70.2;4.4;91
2020-04-09T07:00:00Z;2020-04-09T06:50:00Z;PT10M;17.2;70.4;4.5;89
2020-04-09T07:10:00Z;2020-04-09T07:00:00Z;PT10M;17.2;70.3;4.5;87
2020-04-09T07:20:00Z;2020-04-09T07:10:00Z;PT10M;17.4;69.6;4.5;85
2020-04-09T07:30:00Z;2020-04-09T07:20:00Z;PT10M;17.7;68.8;4.5;83
2020-04-09T07:40:00Z;2020-04-09T07:30:00Z;PT10M;17.9;68.0;4.6;80
2020-04-09T07:50:00Z;2020-04-09T07:40:00Z;PT10M;18.1;67.3;4.6;78
2020-04-09T08:00:00Z;2020-04-09T07:50:00Z;PT10M;18.3;66.6;4.6;76
2020-04-09T08:10:00Z;2020-04-09T08:00:00Z;PT10M;18.5;66.0;4.6;74
2020-04-09T08:20:00Z;2020-04-09T08:10:00Z;PT10M;18.6;65.6;4.6;72
2020-04-09T08:30:00Z;2020-04-09T08:20:00Z;PT10M;18.7;65.2;4.6;69
2020-04-09T08:40:00Z;2020-04-09T08:30:00Z;PT10M;18.9;64.9;4.7;67
2020-04-09T08:50:00Z;2020-04-09T08:40:00Z;PT10M;19.0;64.5;4.7;65
2020-04-09T09:00:00Z;2020-04-09T08:50:00Z;PT10M;19.1;64.1;4.8;63
2020-04-09T09:10:00Z;2020-04-09T09:00:00Z;PT10M;19.2;63.7;4.8;61
2020-04-09T09:20:00Z;2020-04-09T09:10:00Z;PT10M;19.4;63.2;4.9;58
2020-04-09T09:30:00Z;2020-04-09T09:20:00Z;PT10M;19.5;62.7;5.1;56
2020-04-09T09:40:00Z;2020-04-09T09:30:00Z;PT10M;19.7;62.2;5.2;54
2020-04-09T09:50:00Z;2020-04-09T09:40:00Z;PT10M;19.8;61.7;5.3;52
2020-04-09T10:00:00Z;2020-04-09T09:50:00Z;PT10M;19.9;61.3;5.5;50
2020-04-09T10:10:00Z;2020-04-09T10:00:00Z;PT10M;20.1;61.0;5.6;48
2020-04-09T10:20:00Z;2020-04-09T10:10:00Z;PT10M;20.2;60.9;5.7;46
2020-04-09T10:30:00Z;2020-04-09T10:20:00Z;PT10M;20.3;60.8;5.9;43
2020-04-09T10:40:00Z;2020-04-09T10:30:00Z;PT10M;20.4;60.7;6.0;41
2020-04-09T10:50:00Z;2020-04-09T10:40:00Z;PT10M;20.5;60.5;6.1;39
2020-04-09T11:00:00Z;2020-04-09T10:50:00Z;PT10M;20.6;60.5;6.2;37
2020-04-09T11:10:00Z;2020-04-09T11:00:00Z;PT10M;20.7;60.6;6.3;35
2020-04-09T11:20:00Z;2020-04-09T11:10:00Z;PT10M;20.7;60.8;6.3;34
2020-04-09T11:30:00Z;2020-04-09T11:20:00Z;PT10M;20.7;61.1;6.4;32
2020-04-09T11:40:00Z;2020-04-09T11:30:00Z;PT10M;20.7;61.3;6.4;30
2020-04-09T11:50:00Z;2020-04-09T11:40:00Z;PT10M;20.7;61.6;6.4;28
2020-04-09T12:00:00Z;2020-04-09T11:50:00Z;PT10M;20.7;61.9;6.4;27
2020-04-09T12:10:00Z;2020-04-09T12:00:00Z;PT10M;20.8;62.2;6.5;25
2020-04-09T12:20:00Z;2020-04-09T12:10:00Z;PT10M;20.8;62.5;6.5;24
2020-04-09T12:30:00Z;2020-04-09T12:20:00Z;PT10M;20.8;62.8;6.6;23
2020-04-09T12:40:00Z;2020-04-09T12:30:00Z;PT10M;20.8;63.1;6.7;22
2020-04-09T12:50:00Z;2020-04-09T12:40:00Z;PT10M;20.8;63.4;6.8;21
2020-04-09T13:00:00Z;2020-04-09T12:50:00Z;PT10M;20.8;63.7;6.9;21
2020-04-09T13:10:00Z;2020-04-09T13:00:00Z;PT10M;20.8;64.0;7.0;21
2020-04-09T13:20:00Z;2020-04-09T13:10:00Z;PT10M;20.7;64.4;7.0;21
2020-04-09T13:30:00Z;2020-04-09T13:20:00Z;PT10M;20.7;64.8;7.1;21
2020-04-09T13:40:00Z;2020-04-09T13:30:00Z;PT10M;20.7;65.1;7.2;22
2020-04-09T13:50:00Z;2020-04-09T13:40:00Z;PT10M;20.7;65.5;7.3;23
2020-04-09T14:00:00Z;2020-04-09T13:50:00Z;PT10M;20.7;65.8;7.4;24
2020-04-09T14:10:00Z;2020-04-09T14:00:00Z;PT10M;20.7;65.9;7.4;25
2020-04-09T14:20:00Z;2020-04-09T14:10:00Z;PT10M;20.7;65.8;7.4;26
2020-04-09T14:30:00Z;2020-04-09T14:20:00Z;PT10M;20.7;65.6;7.4;28
2020-04-09T14:40:00Z;2020-04-09T14:30:00Z;PT10M;20.7;65.4;7.4;29
2020-04-09T14:50:00Z;2020-04-09T14:40:00Z;PT10M;20.7;65.3;7.4;31
2020-04-09T15:00:00Z;2020-04-09T14:50:00Z;PT10M;20.7;65.2;7.4;33
2020-04-09T15:10:00Z;2020-04-09T15:00:00Z;PT10M;20.7;65.2;7.4;35
2020-04-09T15:20:00Z;2020-04-09T15:10:00Z;PT10M;20.6;65.5;7.4;37
2020-04-09T15:30:00Z;2020-04-09T15:20:00Z;PT10M;20.5;65.9;7.4;39
2020-04-09T15:40:00Z;2020-04-09T15:30:00Z;PT10M;20.4;66.2;7.4;41
2020-04-09T15:50:00Z;2020-04-09T15:40:00Z;PT10M;20.3;66.5;7.3;43
2020-04-09T16:00:00Z;2020-04-09T15:50:00Z;PT10M;20.2;66.8;7.3;45
2020-04-09T16:10:00Z;2020-04-09T16:00:00Z;PT10M;20.2;67.1;7.3;47
2020-04-09T16:20:00Z;2020-04-09T16:10:00Z;PT10M;20.1;67.3;7.3;49
2020-04-09T16:30:00Z;2020-04-09T16:20:00Z;PT10M;20.0;67.5;7.2;51
2020-04-09T16:40:00Z;2020-04-09T16:30:00Z;PT10M;20.0;67.7;7.2;53
2020-04-09T16:50:00Z;2020-04-09T16:40:00Z;PT10M;19.9;67.8;7.1;55
2020-04-09T17:00:00Z;2020-04-09T16:50:00Z;PT10M;19.8;68.1;7.1;57
2020-04-09T17:10:00Z;2020-04-09T17:00:00Z;PT10M;19.8;68.4;7.0;60
2020-04-09T17:20:00Z;2020-04-09T17:10:00Z;PT10M;19.7;68.8;6.9;62
2020-04-09T17:30:00Z;2020-04-09T17:20:00Z;PT10M;19.7;69.2;6.8;64
2020-04-09T17:40:00Z;2020-04-09T17:30:00Z;PT10M;19.6;69.7;6.7;66
2020-04-09T17:50:00Z;2020-04-09T17:40:00Z;PT10M;19.6;70.1;6.6;68
2020-04-09T18:00:00Z;2020-04-09T17:50:00Z;PT10M;19.5;70.5;6.5;71
2020-04-09T18:10:00Z;2020-04-09T18:00:00Z;PT10M;19.5;70.9;6.4;73
2020-04-09T18:20:00Z;2020-04-09T18:10:00Z;PT10M;19.4;71.3;6.4;75
2020-04-09T18:30:00Z;2020-04-09T18:20:00Z;PT10M;19.3;71.6;6.3;77
2020-04-09T18:40:00Z;2020-04-09T18:30:00Z;PT10M;19.2;71.9;6.3;79
2020-04-09T18:50:00Z;2020-04-09T18:40:00Z;PT10M;19.1;72.2;6.2;82
2020-04-09T19:00:00Z;2020-04-09T18:50:00Z;PT10M;18.9;72.5;6.1;84
2020-04-09T19:10:00Z;2020-04-09T19:00:00Z;PT10M;18.8;72.8;6.0;86
2020-04-09T19:20:00Z;2020-04-09T19:10:00Z;PT10M;18.7;73.1;5.9;88
2020-04-09T19:30:00Z;2020-04-09T19:20:00Z;PT10M;18.6;73.3;5.7;90
2020-04-09T19:40:00Z;2020-04-09T19:30:00Z;PT10M;18.5;73.6;5.6;93
2020-04-09T19:50:00Z;2020-04-09T19:40:00Z;PT10M;18.4;73.9;5.5;95
2020-04-09T20:00:00Z;2020-04-09T19:50:00Z;PT10M;18.3;74.0;5.3;97
2020-04-09T20:10:00Z;2020-04-09T20:00:00Z;PT10M;18.2;73.9;5.2;99
2020-04-09T20:20:00Z;2020-04-09T20:10:00Z;PT10M;18.2;73.2;5.1;101
2020-04-09T20:30:00Z;2020-04-09T20:20:00Z;PT10M;18.3;72.6;4.9;103
2020-04-09T20:40:00Z;2020-04-09T20:30:00Z;PT10M;18.3;71.9;4.8;105
2020-04-09T20:50:00Z;2020-04-09T20:40:00Z;PT10M;18.3;71.2;4.7;107
2020-04-09T21:00:00Z;2020-04-09T20:50:00Z;PT10M;18.4;70.7;4.5;110
2020-04-09T21:10:00Z;2020-04-09T21:00:00Z;PT10M;18.4;70.3;4.5;112
2020-04-09T21:20:00Z;2020-04-09T21:10:00Z;PT10M;18.3;70.2;4.5;114
2020-04-09T21:30:00Z;2020-04-09T21:20:00Z;PT10M;18.3;70.2;4.5;116
2020-04-09T21:40:00Z;2020-04-09T21:30:00Z;PT10M;18.3;70.2;4.5;118
2020-04-09T21:50:00Z;2020-04-09T21:40:00Z;PT10M;18.3;70.1;4.6;120
2020-04-09T22:00:00Z;2020-04-09T21:50:00Z;PT10M;18.3;70.1;4.6;121
2020-04-09T22:10:00Z;2020-04-09T22:00:00Z;PT10M;18.2;70.2;4.6;123
2020-04-09T22:20:00Z;2020-04-09T22:10:00Z;PT10M;18.2;70.4;4.6;125
2020-04-09T22:30:00Z;2020-04-09T22:20:00Z;PT10M;18.2;70.7;4.6;127
2020-04-09T22:40:00Z;2020-04-09T22:30:00Z;PT10M;18.1;70.9;4.6;129
2020-04-09T22:50:00Z;2020-04-09T22:40:00Z;PT10M;18.1;71.1;4.6;130
2020-04-09T23:00:00Z;2020-04-09T22:50:00Z;PT10M;18.1;71.3;4.5;132
2020-04-09T23:10:00Z;2020-04-09T23:00:00Z;PT10M;18.0;71.5;4.4;134
2020-04-09T23:20:00Z;2020-04-09T23:10:00Z;PT10M;18.0;71.6;4.3;135
2020-04-09T23:30:00Z;2020-04-09T23:20:00Z;PT10M;18.0;71.8;4.1;137
2020-04-09T23:40:00Z;2020-04-09T23:30:00Z;PT10M;18.0;71.9;4.0;138
2020-04-09T23:50:00Z;2020-04-09T23:40:00Z;PT10M;18.0;72.0;3.8;139
2020-04-10T00:00:00Z;2020-04-09T23:50:00Z;PT10M;18.0;72.1;3.7;140
2020-04-10T00:10:00Z;2020-04-10T00:00:00Z;PT10M;18.0;72.1;3.7;141
2020-04-10T00:20:00Z;2020-04-10T00:10:00Z;PT10M;18.0;72.0;3.8;142
2020-04-10T00:30:00Z;2020-04-10T00:20:00Z;PT10M;18.0;72.0;3.9;143
2020-04-10T00:40:00Z;2020-04-10T00:30:00Z;PT10M;18.0;71.9;4.0;143
2020-04-10T00:50:00Z;2020-04-10T00:40:00Z;PT10M;18.0;71.8;4.1;144
2020-04-10T01:00:00Z;2020-04-10T00:50:00Z;PT10M;17.9;71.8;4.3;144
2020-04-10T01:10:00Z;2020-04-10T01:00:00Z;PT10M;17.9;71.8;4.4;144
2020-04-10T01:20:00Z;2020-04-10T01:10:00Z;PT10M;17.8;71.8;4.4;144
2020-04-10T01:30:00Z;2020-04-10T01:20:00Z;PT10M;17.8;71.9;4.5;144
2020-04-10T01:40:00Z;2020-04-10T01:30:00Z;PT10M;17.7;72.0;4.6;144
2020-04-10T01:50:00Z;2020-04-10T01:40:00Z;PT10M;17.6;72.1;4.7;143
2020-04-10T02:00:00Z;2020-04-10T01:50:00Z;PT10M;17.6;72.2;4.8;142
2020-04-10T02:10:00Z;2020-04-10T02:00:00Z;PT10M;17.5;72.4;4.8;141
2020-04-10T02:20:00Z;2020-04-10T02:10:00Z;PT10M;17.4;72.6;4.8;141
2020-04-10T02:30:00Z;2020-04-10T02:20:00Z;PT10M;17.4;72.8;4.8;139
2020-04-10T02:40:00Z;2020-04-10T02:30:00Z;PT10M;17.3;73.1;4.8;138
2020-04-10T02:50:00Z;2020-04-10T02:40:00Z;PT10M;17.2;73.3;4.8;137
2020-04-10T03:00:00Z;2020-04-10T02:50:00Z;PT10M;17.2;73.6;4.8;136
2020-04-10T03:10:00Z;2020-04-10T03:00:00Z;PT10M;17.1;73.9;4.8;134
2020-04-10T03:20:00Z;2020-04-10T03:10:00Z;PT10M;17.0;74.5;4.9;133
2020-04-10T03:30:00Z;2020-04-10T03:20:00Z;PT10M;16.9;75.0;4.9;131
2020-04-10T03:40:00Z;2020-04-10T03:30:00Z;PT10M;16.9;75.5;5.0;129
2020-04-10T03:50:00Z;2020-04-10T03:40:00Z;PT10M;16.8;76.1;5.0;128
2020-04-10T04:00:00Z;2020-04-10T03:50:00Z;PT10M;16.7;76.5;5.0;126
2020-04-10T04:10:00Z;2020-04-10T04:00:00Z;PT10M;16.7;76.8;5.1;124
2020-04-10T04:20:00Z;2020-04-10T04:10:00Z;PT10M;16.7;76.7;5.1;122
2020-04-10T04:30:00Z;2020-04-10T04:20:00Z;PT10M;16.7;76.6;5.2;120
2020-04-10T04:40:00Z;2020-04-10T04:30:00Z;PT10M;16.7;76.4;5.2;118
2020-04-10T04:50:00Z;2020-04-10T04:40:00Z;PT10M;16.7;76.3;5.2;116
2020-04-10T05:00:00Z;2020-04-10T04:50:00Z;PT10M;16.7;76.4;5.3;114
2020-04-10T05:10:00Z;2020-04-10T05:00:00Z;PT10M;16.7;76.7;5.3;112
2020-04-10T05:20:00Z;2020-04-10T05:10:00Z;PT10M;16.7;77.5;5.2;110
2020-04-10T05:30:00Z;2020-04-10T05:20:00Z;PT10M;16.7;78.4;5.2;108
2020-04-10T05:40:00Z;2020-04-10T05:30:00Z;PT10M;16.6;79.2;5.1;106
2020-04-10T05:50:00Z;2020-04-10T05:40:00Z;PT10M;16.6;80.1;5.1;104
2020-04-10T06:00:00Z;2020-04-10T05:50:00Z;PT10M;16.6;80.9;5.0;102
2020-04-10T06:10:00Z;2020-04-10T06:00:00Z;PT10M;16.6;81.4;5.0;100
2020-04-10T06:20:00Z;2020-04-10T06:10:00Z;PT10M;16.6;81.4;5.1;98
2020-04-10T06:30:00Z;2020-04-10T06:20:00Z;PT10M;16.6;81.3;5.1;95
2020-04-10T06:40:00Z;2020-04-10T06:30:00Z;PT10M;16.6;81.3;5.2;93
2020-04-10T06:50:00Z;2020-04-10T06:40:00Z;PT10M;16.6;81.3;5.2;91
2020-04-10T07:00:00Z;2020-04-10T06:50:00Z;PT10M;16.6;80.8;5.3;89
2020-04-10T07:10:00Z;2020-04-10T07:00:00Z;PT10M;16.7;79.8;5.3;87
2020-04-10T07:20:00Z;2020-04-10T07:10:00Z;PT10M;16.9;77.7;5.4;85
2020-04-10T07:30:00Z;2020-04-10T07:20:00Z;PT10M;17.2;75.5;5.4;82
2020-04-10T07:40:00Z;2020-04-10T07:30:00Z;PT10M;17.4;73.3;5.5;80
2020-04-10T07:50:00Z;2020-04-10T07:40:00Z;PT10M;17.6;71.2;5.6;78
2020-04-10T08:00:00Z;2020-04-10T07:50:00Z;PT10M;17.9;69.4;5.6;76
2020-04-10T08:10:00Z;2020-04-10T08:00:00Z;PT10M;18.1;67.9;5.7;74
2020-04-10T08:20:00Z;2020-04-10T08:10:00Z;PT10M;18.2;66.9;5.8;71
2020-04-10T08:30:00Z;2020-04-10T08:20:00Z;PT10M;18.4;66.0;5.8;69
2020-04-10T08:40:00Z;2020-04-10T08:30:00Z;PT10M;18.6;65.1;5.9;67
2020-04-10T08:50:00Z;2020-04-10T08:40:00Z;PT10M;18.7;64.2;6.0;65
2020-04-10T09:00:00Z;2020-04-10T08:50:00Z;PT10M;18.9;63.4;6.1;63
2020-04-10T09:10:00Z;2020-04-10T09:00:00Z;PT10M;19.0;62.7;6.2;60
2020-04-10T09:20:00Z;2020-04-10T09:10:00Z;PT10M;19.2;62.0;6.3;58
2020-04-10T09:30:00Z;2020-04-10T09:20:00Z;PT10M;19.4;61.5;6.4;56
2020-04-10T09:40:00Z;2020-04-10T09:30:00Z;PT10M;19.6;60.9;6.5;54
2020-04-10T09:50:00Z;2020-04-10T09:40:00Z;PT10M;19.8;60.3;6.6;52
2020-04-10T10:00:00Z;2020-04-10T09:50:00Z;PT10M;19.9;59.8;6.7;50
2020-04-10T10:10:00Z;2020-04-10T10:00:00Z;PT10M;20.0;59.5;6.8;47
2020-04-10T10:20:00Z;2020-04-10T10:10:00Z;PT10M;20.1;59.6;6.9;45
2020-04-10T10:30:00Z;2020-04-10T10:20:00Z;PT10M;20.1;59.6;7.0;43
2020-04-10T10:40:00Z;2020-04-10T10:30:00Z;PT10M;20.2;59.7;7.1;41
2020-04-10T10:50:00Z;2020-04-10T10:40:00Z;PT10M;20.2;59.8;7.3;39
2020-04-10T11:00:00Z;2020-04-10T10:50:00Z;PT10M;20.3;59.8;7.3;37
2020-04-10T11:10:00Z;2020-04-10T11:00:00Z;PT10M;20.3;59.7;7.3;35
2020-04-10T11:20:00Z;2020-04-10T11:10:00Z;PT10M;20.4;59.4;7.2;33
2020-04-10T11:30:00Z;2020-04-10T11:20:00Z;PT10M;20.4;59.1;7.1;31
2020-04-10T11:40:00Z;2020-04-10T11:30:00Z;PT10M;20.5;58.8;7.0;30
2020-04-10T11:50:00Z;2020-04-10T11:40:00Z;PT10M;20.5;58.5;6.9;28
2020-04-10T12:00:00Z;2020-04-10T11:50:00Z;PT10M;20.6;58.2;6.8;26
2020-04-10T12:10:00Z;2020-04-10T12:00:00Z;PT10M;20.6;58.0;6.8;25
2020-04-10T12:20:00Z;2020-04-10T12:10:00Z;PT10M;20.7;57.7;6.8;24
2020-04-10T12:30:00Z;2020-04-10T12:20:00Z;PT10M;20.7;57.4;6.8;23
2020-04-10T12:40:00Z;2020-04-10T12:30:00Z;PT10M;20.8;57.1;6.9;22
2020-04-10T12:50:00Z;2020-04-10T12:40:00Z;PT10M;20.8;56.8;6.9;21
2020-04-10T13:00:00Z;2020-04-10T12:50:00Z;PT10M;20.8;56.6;7.0;21
2020-04-10T13:10:00Z;2020-04-10T13:00:00Z;PT10M;20.8;56.6;7.0;20
2020-04-10T13:20:00Z;2020-04-10T13:10:00Z;PT10M;20.7;56.8;7.1;20
2020-04-10T13:30:00Z;2020-04-10T13:20:00Z;PT10M;20.7;57.0;7.2;21
2020-04-10T13:40:00Z;2020-04-10T13:30:00Z;PT10M;20.6;57.2;7.3;21
2020-04-10T13:50:00Z;2020-04-10T13:40:00Z;PT10M;20.5;57.4;7.3;22
2020-04-10T14:00:00Z;2020-04-10T13:50:00Z;PT10M;20.5;57.6;7.4;23
2020-04-10T14:10:00Z;2020-04-10T14:00:00Z;PT10M;20.4;57.8;7.5;25
2020-04-10T14:20:00Z;2020-04-10T14:10:00Z;PT10M;20.4;58.1;7.6;26
2020-04-10T14:30:00Z;2020-04-10T14:20:00Z;PT10M;20.3;58.4;7.7;27
2020-04-10T14:40:00Z;2020-04-10T14:30:00Z;PT10M;20.2;58.7;7.8;29
2020-04-10T14:50:00Z;2020-04-10T14:40:00Z;PT10M;20.2;59.0;8.0;31
2020-04-10T15:00:00Z;2020-04-10T14:50:00Z;PT10M;20.1;59.2;8.0;33
2020-04-10T15:10:00Z;2020-04-10T15:00:00Z;PT10M;20.1;59.4;8.1;34
2020-04-10T15:20:00Z;2020-04-10T15:10:00Z;PT10M;20.1;59.3;8.1;36
2020-04-10T15:30:00Z;2020-04-10T15:20:00Z;PT10M;20.1;59.1;8.1;38
2020-04-10T15:40:00Z;2020-04-10T15:30:00Z;PT10M;20.0;59.0;8.0;40
2020-04-10T15:50:00Z;2020-04-10T15:40:00Z;PT10M;20.0;58.9;8.0;42
2020-04-10T16:00:00Z;2020-04-10T15:50:00Z;PT10M;20.0;58.8;8.0;44
