PeriodEnd;PeriodStart;Period;AirTemp;RelativeHumidity;WindSpeed10m;Zenith
2020-07-07T19:40:00Z;2020-07-07T19:30:00Z;PT10M;27.7;43.4;3.9;85
2020-07-07T19:50:00Z;2020-07-07T19:40:00Z;PT10M;27.5;44.3;3.9;87
2020-07-07T20:00:00Z;2020-07-07T19:50:00Z;PT10M;27.2;45.0;3.9;89
2020-07-07T20:10:00Z;2020-07-07T20:00:00Z;PT10M;27.0;45.5;3.9;91
2020-07-07T20:20:00Z;2020-07-07T20:10:00Z;PT10M;26.8;45.4;3.9;93
2020-07-07T20:30:00Z;2020-07-07T20:20:00Z;PT10M;26.6;45.2;3.9;95
2020-07-07T20:40:00Z;2020-07-07T20:30:00Z;PT10M;26.4;45.1;3.9;97
2020-07-07T20:50:00Z;2020-07-07T20:40:00Z;PT10M;26.2;44.9;3.9;98
2020-07-07T21:00:00Z;2020-07-07T20:50:00Z;PT10M;26.1;44.8;3.9;100
2020-07-07T21:10:00Z;2020-07-07T21:00:00Z;PT10M;25.9;44.5;3.9;102
2020-07-07T21:20:00Z;2020-07-07T21:10:00Z;PT10M;25.8;44.1;3.9;104
2020-07-07T21:30:00Z;2020-07-07T21:20:00Z;PT10M;25.7;43.7;3.9;106
2020-07-07T21:40:00Z;2020-07-07T21:30:00Z;PT10M;25.6;43.3;3.9;107
2020-07-07T21:50:00Z;2020-07-07T21:40:00Z;PT10M;25.5;42.9;3.9;109
2020-07-07T22:00:00Z;2020-07-07T21:50:00Z;PT10M;25.5;42.5;3.9;111
2020-07-07T22:10:00Z;2020-07-07T22:00:00Z;PT10M;25.4;41.9;4.0;112
2020-07-07T22:20:00Z;2020-07-07T22:10:00Z;PT10M;25.4;41.3;4.0;114
2020-07-07T22:30:00Z;2020-07-07T22:20:00Z;PT10M;25.5;40.6;4.1;116
2020-07-07T22:40:00Z;2020-07-07T22:30:00Z;PT10M;25.5;39.9;4.1;117
2020-07-07T22:50:00Z;2020-07-07T22:40:00Z;PT10M;25.5;39.2;4.2;118
2020-07-07T23:00:00Z;2020-07-07T22:50:00Z;PT10M;25.5;38.5;4.2;120
2020-07-07T23:10:00Z;2020-07-07T23:00:00Z;PT10M;25.6;37.7;4.4;121
2020-07-07T23:20:00Z;2020-07-07T23:10:00Z;PT10M;25.7;36.6;4.7;122
2020-07-07T23:30:00Z;2020-07-07T23:20:00Z;PT10M;25.9;35.5;4.9;123
2020-07-07T23:40:00Z;2020-07-07T23:30:00Z;PT10M;26.0;34.5;5.2;124
2020-07-07T23:50:00Z;2020-07-07T23:40:00Z;PT10M;26.1;33.4;5.5;125
2020-07-08T00:00:00Z;2020-07-07T23:50:00Z;PT10M;26.3;32.6;5.7;126
2020-07-08T00:10:00Z;2020-07-08T00:00:00Z;PT10M;26.3;32.0;5.9;127
2020-07-08T00:20:00Z;2020-07-08T00:10:00Z;PT10M;26.3;31.8;5.9;128
2020-07-08T00:30:00Z;2020-07-08T00:20:00Z;PT10M;26.3;31.7;6.0;128
2020-07-08T00:40:00Z;2020-07-08T00:30:00Z;PT10M;26.3;31.6;6.0;129
2020-07-08T00:50:00Z;2020-07-08T00:40:00Z;PT10M;26.3;31.5;6.1;129
2020-07-08T01:00:00Z;2020-07-08T00:50:00Z;PT10M;26.3;31.4;6.1;129
2020-07-08T01:10:00Z;2020-07-08T01:00:00Z;PT10M;26.2;31.2;6.1;129
2020-07-08T01:20:00Z;2020-07-08T01:10:00Z;PT10M;26.2;31.1;6.0;129
2020-07-08T01:30:00Z;2020-07-08T01:20:00Z;PT10M;26.1;30.9;5.9;129
2020-07-08T01:40:00Z;2020-07-08T01:30:00Z;PT10M;26.1;30.8;5.8;129
2020-07-08T01:50:00Z;2020-07-08T01:40:00Z;PT10M;26.0;30.6;5.7;129
2020-07-08T02:00:00Z;2020-07-08T01:50:00Z;PT10M;26.0;30.5;5.6;128
2020-07-08T02:10:00Z;2020-07-08T02:00:00Z;PT10M;25.9;30.3;5.5;128
2020-07-08T02:20:00Z;2020-07-08T02:10:00Z;PT10M;25.9;30.3;5.4;127
2020-07-08T02:30:00Z;2020-07-08T02:20:00Z;PT10M;25.8;30.2;5.4;126
2020-07-08T02:40:00Z;2020-07-08T02:30:00Z;PT10M;25.7;30.2;5.3;125
2020-07-08T02:50:00Z;2020-07-08T02:40:00Z;PT10M;25.7;30.1;5.3;124
2020-07-08T03:00:00Z;2020-07-08T02:50:00Z;PT10M;25.6;30.1;5.2;123
2020-07-08T03:10:00Z;2020-07-08T03:00:00Z;PT10M;25.5;30.1;5.1;122
2020-07-08T03:20:00Z;2020-07-08T03:10:00Z;PT10M;25.5;30.2;4.9;121
2020-07-08T03:30:00Z;2020-07-08T03:20:00Z;PT10M;25.4;30.3;4.6;120
2020-07-08T03:40:00Z;2020-07-08T03:30:00Z;PT10M;25.3;30.4;4.4;118
2020-07-08T03:50:00Z;2020-07-08T03:40:00Z;PT10M;25.3;30.6;4.1;117
2020-07-08T04:00:00Z;2020-07-08T03:50:00Z;PT10M;25.2;30.6;4.0;116
2020-07-08T04:10:00Z;2020-07-08T04:00:00Z;PT10M;25.1;30.7;3.8;114
2020-07-08T04:20:00Z;2020-07-08T04:10:00Z;PT10M;25.1;30.6;3.8;112
2020-07-08T04:30:00Z;2020-07-08T04:20:00Z;PT10M;25.0;30.6;3.7;111
2020-07-08T04:40:00Z;2020-07-08T04:30:00Z;PT10M;25.0;30.5;3.7;109
2020-07-08T04:50:00Z;2020-07-08T04:40:00Z;PT10M;24.9;30.4;3.7;108
2020-07-08T05:00:00Z;2020-07-08T04:50:00Z;PT10M;24.9;30.4;3.7;106
2020-07-08T05:10:00Z;2020-07-08T05:00:00Z;PT10M;24.9;30.4;3.7;104
2020-07-08T05:20:00Z;2020-07-08T05:10:00Z;PT10M;24.9;30.4;3.9;102
2020-07-08T05:30:00Z;2020-07-08T05:20:00Z;PT10M;25.0;30.5;4.2;100
2020-07-08T05:40:00Z;2020-07-08T05:30:00Z;PT10M;25.0;30.6;4.4;98
2020-07-08T05:50:00Z;2020-07-08T05:40:00Z;PT10M;25.1;30.6;4.7;97
2020-07-08T06:00:00Z;2020-07-08T05:50:00Z;PT10M;25.1;30.6;4.9;95
2020-07-08T06:10:00Z;2020-07-08T06:00:00Z;PT10M;25.2;30.5;5.0;93
2020-07-08T06:20:00Z;2020-07-08T06:10:00Z;PT10M;25.4;30.3;5.1;91
2020-07-08T06:30:00Z;2020-07-08T06:20:00Z;PT10M;25.6;30.0;5.1;89
2020-07-08T06:40:00Z;2020-07-08T06:30:00Z;PT10M;25.8;29.7;5.1;87
2020-07-08T06:50:00Z;2020-07-08T06:40:00Z;PT10M;25.9;29.4;5.1;85
2020-07-08T07:00:00Z;2020-07-08T06:50:00Z;PT10M;26.1;29.1;5.2;83
2020-07-08T07:10:00Z;2020-07-08T07:00:00Z;PT10M;26.4;28.6;5.3;81
2020-07-08T07:20:00Z;2020-07-08T07:10:00Z;PT10M;26.8;27.8;5.6;79
2020-07-08T07:30:00Z;2020-07-08T07:20:00Z;PT10M;27.1;27.1;5.8;77
2020-07-08T07:40:00Z;2020-07-08T07:30:00Z;PT10M;27.5;26.4;6.1;74
2020-07-08T07:50:00Z;2020-07-08T07:40:00Z;PT10M;27.9;25.6;6.3;72
2020-07-08T08:00:00Z;2020-07-08T07:50:00Z;PT10M;28.2;25.0;6.6;70
2020-07-08T08:10:00Z;2020-07-08T08:00:00Z;PT10M;28.5;24.5;6.8;68
2020-07-08T08:20:00Z;2020-07-08T08:10:00Z;PT10M;28.7;24.2;6.9;66
2020-07-08T08:30:00Z;2020-07-08T08:20:00Z;PT10M;28.9;24.0;7.1;64
2020-07-08T08:40:00Z;2020-07-08T08:30:00Z;PT10M;29.1;23.7;7.2;62
2020-07-08T08:50:00Z;2020-07-08T08:40:00Z;PT10M;29.4;23.4;7.4;59
2020-07-08T09:00:00Z;2020-07-08T08:50:00Z;PT10M;29.5;23.2;7.5;57
2020-07-08T09:10:00Z;2020-07-08T09:00:00Z;PT10M;29.7;23.1;7.6;55
2020-07-08T09:20:00Z;2020-07-08T09:10:00Z;PT10M;29.7;23.2;7.7;53
2020-07-08T09:30:00Z;2020-07-08T09:20:00Z;PT10M;29.8;23.4;7.8;51
2020-07-08T09:40:00Z;2020-07-08T09:30:00Z;PT10M;29.9;23.5;7.9;49
2020-07-08T09:50:00Z;2020-07-08T09:40:00Z;PT10M;29.9;23.6;8.0;46
2020-07-08T10:00:00Z;2020-07-08T09:50:00Z;PT10M;30.0;23.7;8.1;44
2020-07-08T10:10:00Z;2020-07-08T10:00:00Z;PT10M;30.0;23.8;8.3;42
2020-07-08T10:20:00Z;2020-07-08T10:10:00Z;PT10M;30.1;23.9;8.5;40
2020-07-08T10:30:00Z;2020-07-08T10:20:00Z;PT10M;30.2;24.0;8.7;38
2020-07-08T10:40:00Z;2020-07-08T10:30:00Z;PT10M;30.3;24.1;8.9;35
2020-07-08T10:50:00Z;2020-07-08T10:40:00Z;PT10M;30.3;24.2;9.1;33
2020-07-08T11:00:00Z;2020-07-08T10:50:00Z;PT10M;30.4;24.2;9.2;31
2020-07-08T11:10:00Z;2020-07-08T11:00:00Z;PT10M;30.5;24.1;9.3;29
2020-07-08T11:20:00Z;2020-07-08T11:10:00Z;PT10M;30.7;23.9;9.3;27
2020-07-08T11:30:00Z;2020-07-08T11:20:00Z;PT10M;30.8;23.6;9.2;24
2020-07-08T11:40:00Z;2020-07-08T11:30:00Z;PT10M;31.0;23.3;9.1;22
2020-07-08T11:50:00Z;2020-07-08T11:40:00Z;PT10M;31.1;23.1;9.1;20
2020-07-08T12:00:00Z;2020-07-08T11:50:00Z;PT10M;31.3;22.9;9.0;18
2020-07-08T12:10:00Z;2020-07-08T12:00:00Z;PT10M;31.3;22.8;9.0;16
2020-07-08T12:20:00Z;2020-07-08T12:10:00Z;PT10M;31.3;23.0;9.0;14
2020-07-08T12:30:00Z;2020-07-08T12:20:00Z;PT10M;31.3;23.1;9.1;12
2020-07-08T12:40:00Z;2020-07-08T12:30:00Z;PT10M;31.3;23.3;9.1;10
2020-07-08T12:50:00Z;2020-07-08T12:40:00Z;PT10M;31.3;23.4;9.2;8
2020-07-08T13:00:00Z;2020-07-08T12:50:00Z;PT10M;31.3;23.6;9.2;7
2020-07-08T13:10:00Z;2020-07-08T13:00:00Z;PT10M;31.3;23.9;9.2;6
2020-07-08T13:20:00Z;2020-07-08T13:10:00Z;PT10M;31.3;24.3;9.0;6
2020-07-08T13:30:00Z;2020-07-08T13:20:00Z;PT10M;31.2;24.7;8.9;7
2020-07-08T13:40:00Z;2020-07-08T13:30:00Z;PT10M;31.2;25.0;8.8;8
2020-07-08T13:50:00Z;2020-07-08T13:40:00Z;PT10M;31.2;25.4;8.7;10
2020-07-08T14:00:00Z;2020-07-08T13:50:00Z;PT10M;31.1;25.8;8.6;12
2020-07-08T14:10:00Z;2020-07-08T14:00:00Z;PT10M;31.1;26.1;8.5;14
2020-07-08T14:20:00Z;2020-07-08T14:10:00Z;PT10M;31.1;26.3;8.4;16
2020-07-08T14:30:00Z;2020-07-08T14:20:00Z;PT10M;31.0;26.5;8.4;18
2020-07-08T14:40:00Z;2020-07-08T14:30:00Z;PT10M;31.0;26.7;8.3;20
2020-07-08T14:50:00Z;2020-07-08T14:40:00Z;PT10M;30.9;26.9;8.2;22
2020-07-08T15:00:00Z;2020-07-08T14:50:00Z;PT10M;30.9;27.1;8.2;24
2020-07-08T15:10:00Z;2020-07-08T15:00:00Z;PT10M;30.8;27.3;8.2;26
2020-07-08T15:20:00Z;2020-07-08T15:10:00Z;PT10M;30.7;27.6;8.3;29
2020-07-08T15:30:00Z;2020-07-08T15:20:00Z;PT10M;30.6;27.9;8.4;31
2020-07-08T15:40:00Z;2020-07-08T15:30:00Z;PT10M;30.4;28.1;8.5;33
2020-07-08T15:50:00Z;2020-07-08T15:40:00Z;PT10M;30.3;28.4;8.6;35
2020-07-08T16:00:00Z;2020-07-08T15:50:00Z;PT10M;30.2;28.6;8.7;37
2020-07-08T16:10:00Z;2020-07-08T16:00:00Z;PT10M;30.1;28.8;8.8;40
2020-07-08T16:20:00Z;2020-07-08T16:10:00Z;PT10M;30.0;28.9;8.8;42
2020-07-08T16:30:00Z;2020-07-08T16:20:00Z;PT10M;29.9;29.1;8.8;44
2020-07-08T16:40:00Z;2020-07-08T16:30:00Z;PT10M;29.8;29.2;8.8;46
2020-07-08T16:50:00Z;2020-07-08T16:40:00Z;PT10M;29.7;29.3;8.9;48
2020-07-08T17:00:00Z;2020-07-08T16:50:00Z;PT10M;29.6;29.4;8.9;51
2020-07-08T17:10:00Z;2020-07-08T17:00:00Z;PT10M;29.5;29.4;8.9;53
2020-07-08T17:20:00Z;2020-07-08T17:10:00Z;PT10M;29.3;29.4;8.9;55
2020-07-08T17:30:00Z;2020-07-08T17:20:00Z;PT10M;29.2;29.4;9.0;57
2020-07-08T17:40:00Z;2020-07-08T17:30:00Z;PT10M;29.0;29.3;9.0;59
2020-07-08T17:50:00Z;2020-07-08T17:40:00Z;PT10M;28.8;29.3;9.0;62
2020-07-08T18:00:00Z;2020-07-08T17:50:00Z;PT10M;28.7;29.2;9.0;64
2020-07-08T18:10:00Z;2020-07-08T18:00:00Z;PT10M;28.5;29.1;9.0;66
2020-07-08T18:20:00Z;2020-07-08T18:10:00Z;PT10M;28.4;29.0;8.8;68
2020-07-08T18:30:00Z;2020-07-08T18:20:00Z;PT10M;28.3;28.9;8.7;70
2020-07-08T18:40:00Z;2020-07-08T18:30:00Z;PT10M;28.2;28.8;8.5;72
2020-07-08T18:50:00Z;2020-07-08T18:40:00Z;PT10M;28.1;28.7;8.3;74
2020-07-08T19:00:00Z;2020-07-08T18:50:00Z;PT10M;28.0;28.6;8.2;76
2020-07-08T19:10:00Z;2020-07-08T19:00:00Z;PT10M;27.8;28.6;8.1;79
2020-07-08T19:20:00Z;2020-07-08T19:10:00Z;PT10M;27.6;28.8;8.1;81
2020-07-08T19:30:00Z;2020-07-08T19:20:00Z;PT10M;27.4;29.0;8.0;83
2020-07-08T19:40:00Z;2020-07-08T19:30:00Z;PT10M;27.1;29.2;8.0;85
2020-07-08T19:50:00Z;2020-07-08T19:40:00Z;PT10M;26.9;29.4;8.0;87
2020-07-08T20:00:00Z;2020-07-08T19:50:00Z;PT10M;26.7;29.6;7.9;89
2020-07-08T20:10:00Z;2020-07-08T20:00:00Z;PT10M;26.5;29.6;7.9;91
2020-07-08T20:20:00Z;2020-07-08T20:10:00Z;PT10M;26.4;29.4;7.9;93
2020-07-08T20:30:00Z;2020-07-08T20:20:00Z;PT10M;26.3;29.2;8.0;95
2020-07-08T20:40:00Z;2020-07-08T20:30:00Z;PT10M;26.3;28.9;8.0;97
2020-07-08T20:50:00Z;2020-07-08T20:40:00Z;PT10M;26.2;28.7;8.0;98
2020-07-08T21:00:00Z;2020-07-08T20:50:00Z;PT10M;26.1;28.5;8.0;100
2020-07-08T21:10:00Z;2020-07-08T21:00:00Z;PT10M;26.1;28.4;8.1;102
2020-07-08T21:20:00Z;2020-07-08T21:10:00Z;PT10M;26.1;28.3;8.0;104
2020-07-08T21:30:00Z;2020-07-08T21:20:00Z;PT10M;26.1;28.3;8.0;106
2020-07-08T21:40:00Z;2020-07-08T21:30:00Z;PT10M;26.1;28.3;8.0;107
2020-07-08T21:50:00Z;2020-07-08T21:40:00Z;PT10M;26.1;28.2;8.0;109
2020-07-08T22:00:00Z;2020-07-08T21:50:00Z;PT10M;26.1;28.2;7.9;111
2020-07-08T22:10:00Z;2020-07-08T22:00:00Z;PT10M;26.1;28.1;7.9;112
2020-07-08T22:20:00Z;2020-07-08T22:10:00Z;PT10M;26.1;27.9;7.8;114
2020-07-08T22:30:00Z;2020-07-08T22:20:00Z;PT10M;26.1;27.7;7.7;116
2020-07-08T22:40:00Z;2020-07-08T22:30:00Z;PT10M;26.1;27.5;7.6;117
2020-07-08T22:50:00Z;2020-07-08T22:40:00Z;PT10M;26.2;27.3;7.6;118
2020-07-08T23:00:00Z;2020-07-08T22:50:00Z;PT10M;26.2;27.2;7.5;120
2020-07-08T23:10:00Z;2020-07-08T23:00:00Z;PT10M;26.2;27.0;7.5;121
2020-07-08T23:20:00Z;2020-07-08T23:10:00Z;PT10M;26.2;26.9;7.5;122
2020-07-08T23:30:00Z;2020-07-08T23:20:00Z;PT10M;26.2;26.8;7.5;123
2020-07-08T23:40:00Z;2020-07-08T23:30:00Z;PT10M;26.1;26.8;7.6;124
2020-07-08T23:50:00Z;2020-07-08T23:40:00Z;PT10M;26.1;26.7;7.6;125
2020-07-09T00:00:00Z;2020-07-08T23:50:00Z;PT10M;26.1;26.7;7.6;126
2020-07-09T00:10:00Z;2020-07-09T00:00:00Z;PT10M;26.1;26.7;7.6;127
2020-07-09T00:20:00Z;2020-07-09T00:10:00Z;PT10M;26.0;26.9;7.6;128
2020-07-09T00:30:00Z;2020-07-09T00:20:00Z;PT10M;25.9;27.2;7.6;128
2020-07-09T00:40:00Z;2020-07-09T00:30:00Z;PT10M;25.8;27.4;7.6;129
2020-07-09T00:50:00Z;2020-07-09T00:40:00Z;PT10M;25.7;27.7;7.5;129
2020-07-09T01:00:00Z;2020-07-09T00:50:00Z;PT10M;25.6;27.9;7.5;129
2020-07-09T01:10:00Z;2020-07-09T01:00:00Z;PT10M;25.6;28.0;7.5;129
2020-07-09T01:20:00Z;2020-07-09T01:10:00Z;PT10M;25.5;27.9;7.5;129
2020-07-09T01:30:00Z;2020-07-09T01:20:00Z;PT10M;25.5;27.8;7.5;129
2020-07-09T01:40:00Z;2020-07-09T01:30:00Z;PT10M;25.5;27.8;7.5;129
2020-07-09T01:50:00Z;2020-07-09T01:40:00Z;PT10M;25.4;27.7;7.5;129
2020-07-09T02:00:00Z;2020-07-09T01:50:00Z;PT10M;25.4;27.7;7.5;128
2020-07-09T02:10:00Z;2020-07-09T02:00:00Z;PT10M;25.4;27.7;7.5;128
2020-07-09T02:20:00Z;2020-07-09T02:10:00Z;PT10M;25.3;27.8;7.6;127
2020-07-09T02:30:00Z;2020-07-09T02:20:00Z;PT10M;25.3;28.0;7.7;126
2020-07-09T02:40:00Z;2020-07-09T02:30:00Z;PT10M;25.3;28.2;7.7;125
2020-07-09T02:50:00Z;2020-07-09T02:40:00Z;PT10M;25.3;28.4;7.8;124
2020-07-09T03:00:00Z;2020-07-09T02:50:00Z;PT10M;25.3;28.6;7.8;123
2020-07-09T03:10:00Z;2020-07-09T03:00:00Z;PT10M;25.2;28.8;7.9;122
2020-07-09T03:20:00Z;2020-07-09T03:10:00Z;PT10M;25.1;29.1;7.9;121
2020-07-09T03:30:00Z;2020-07-09T03:20:00Z;PT10M;25.0;29.4;7.9;120
2020-07-09T03:40:00Z;2020-07-09T03:30:00Z;PT10M;24.8;29.8;7.9;119
2020-07-09T03:50:00Z;2020-07-09T03:40:00Z;PT10M;24.7;30.1;7.9;117
2020-07-09T04:00:00Z;2020-07-09T03:50:00Z;PT10M;24.6;30.4;7.9;116
2020-07-09T04:10:00Z;2020-07-09T04:00:00Z;PT10M;24.5;30.7;7.9;114
2020-07-09T04:20:00Z;2020-07-09T04:10:00Z;PT10M;24.5;30.9;7.9;113
2020-07-09T04:30:00Z;2020-07-09T04:20:00Z;PT10M;24.4;31.1;7.9;111
2020-07-09T04:40:00Z;2020-07-09T04:30:00Z;PT10M;24.4;31.2;7.9;109
2020-07-09T04:50:00Z;2020-07-09T04:40:00Z;PT10M;24.3;31.4;7.9;108
2020-07-09T05:00:00Z;2020-07-09T04:50:00Z;PT10M;24.3;31.6;7.9;106
2020-07-09T05:10:00Z;2020-07-09T05:00:00Z;PT10M;24.3;31.8;8.0;104
2020-07-09T05:20:00Z;2020-07-09T05:10:00Z;PT10M;24.3;31.9;8.2;102
2020-07-09T05:30:00Z;2020-07-09T05:20:00Z;PT10M;24.3;32.1;8.3;100
2020-07-09T05:40:00Z;2020-07-09T05:30:00Z;PT10M;24.3;32.2;8.5;99
2020-07-09T05:50:00Z;2020-07-09T05:40:00Z;PT10M;24.4;32.4;8.7;97
2020-07-09T06:00:00Z;2020-07-09T05:50:00Z;PT10M;24.4;32.4;8.8;95
2020-07-09T06:10:00Z;2020-07-09T06:00:00Z;PT10M;24.5;32.3;8.8;93
2020-07-09T06:20:00Z;2020-07-09T06:10:00Z;PT10M;24.5;32.0;8.8;91
2020-07-09T06:30:00Z;2020-07-09T06:20:00Z;PT10M;24.6;31.6;8.7;89
2020-07-09T06:40:00Z;2020-07-09T06:30:00Z;PT10M;24.6;31.2;8.6;87
2020-07-09T06:50:00Z;2020-07-09T06:40:00Z;PT10M;24.7;30.8;8.5;85
2020-07-09T07:00:00Z;2020-07-09T06:50:00Z;PT10M;24.8;30.4;8.5;83
2020-07-09T07:10:00Z;2020-07-09T07:00:00Z;PT10M;24.9;29.9;8.5;81
2020-07-09T07:20:00Z;2020-07-09T07:10:00Z;PT10M;25.2;29.2;8.5;79
2020-07-09T07:30:00Z;2020-07-09T07:20:00Z;PT10M;25.5;28.5;8.6;77
2020-07-09T07:40:00Z;2020-07-09T07:30:00Z;PT10M;25.8;27.8;8.7;74
2020-07-09T07:50:00Z;2020-07-09T07:40:00Z;PT10M;26.1;27.2;8.7;72
2020-07-09T08:00:00Z;2020-07-09T07:50:00Z;PT10M;26.3;26.6;8.8;70
2020-07-09T08:10:00Z;2020-07-09T08:00:00Z;PT10M;26.6;26.1;8.8;68
2020-07-09T08:20:00Z;2020-07-09T08:10:00Z;PT10M;26.8;25.9;8.8;66
2020-07-09T08:30:00Z;2020-07-09T08:20:00Z;PT10M;26.9;25.7;8.9;64
2020-07-09T08:40:00Z;2020-07-09T08:30:00Z;PT10M;27.1;25.5;8.9;62
2020-07-09T08:50:00Z;2020-07-09T08:40:00Z;PT10M;27.3;25.3;8.9;60
2020-07-09T09:00:00Z;2020-07-09T08:50:00Z;PT10M;27.5;25.1;8.9;57
2020-07-09T09:10:00Z;2020-07-09T09:00:00Z;PT10M;27.6;25.0;8.9;55
2020-07-09T09:20:00Z;2020-07-09T09:10:00Z;PT10M;27.7;25.0;9.0;53
2020-07-09T09:30:00Z;2020-07-09T09:20:00Z;PT10M;27.8;25.0;9.0;51
2020-07-09T09:40:00Z;2020-07-09T09:30:00Z;PT10M;27.9;25.0;9.0;49
2020-07-09T09:50:00Z;2020-07-09T09:40:00Z;PT10M;28.0;25.0;9.1;46
2020-07-09T10:00:00Z;2020-07-09T09:50:00Z;PT10M;28.1;25.0;9.1;44
2020-07-09T10:10:00Z;2020-07-09T10:00:00Z;PT10M;28.2;25.1;9.2;42
2020-07-09T10:20:00Z;2020-07-09T10:10:00Z;PT10M;28.2;25.2;9.3;40
2020-07-09T10:30:00Z;2020-07-09T10:20:00Z;PT10M;28.2;25.4;9.5;38
2020-07-09T10:40:00Z;2020-07-09T10:30:00Z;PT10M;28.2;25.6;9.6;35
2020-07-09T10:50:00Z;2020-07-09T10:40:00Z;PT10M;28.2;25.7;9.7;33
2020-07-09T11:00:00Z;2020-07-09T10:50:00Z;PT10M;28.2;25.9;9.8;31
2020-07-09T11:10:00Z;2020-07-09T11:00:00Z;PT10M;28.2;26.1;9.8;29
2020-07-09T11:20:00Z;2020-07-09T11:10:00Z;PT10M;28.2;26.4;9.7;27
2020-07-09T11:30:00Z;2020-07-09T11:20:00Z;PT10M;28.2;26.7;9.6;24
2020-07-09T11:40:00Z;2020-07-09T11:30:00Z;PT10M;28.2;27.0;9.5;22
2020-07-09T11:50:00Z;2020-07-09T11:40:00Z;PT10M;28.2;27.3;9.4;20
2020-07-09T12:00:00Z;2020-07-09T11:50:00Z;PT10M;28.3;27.5;9.3;18
2020-07-09T12:10:00Z;2020-07-09T12:00:00Z;PT10M;28.3;27.7;9.2;16
2020-07-09T12:20:00Z;2020-07-09T12:10:00Z;PT10M;28.2;27.7;9.2;14
2020-07-09T12:30:00Z;2020-07-09T12:20:00Z;PT10M;28.2;27.7;9.3;12
2020-07-09T12:40:00Z;2020-07-09T12:30:00Z;PT10M;28.2;27.6;9.3;10
2020-07-09T12:50:00Z;2020-07-09T12:40:00Z;PT10M;28.2;27.6;9.3;8
2020-07-09T13:00:00Z;2020-07-09T12:50:00Z;PT10M;28.2;27.6;9.3;7
2020-07-09T13:10:00Z;2020-07-09T13:00:00Z;PT10M;28.2;27.5;9.3;6
2020-07-09T13:20:00Z;2020-07-09T13:10:00Z;PT10M;28.2;27.5;9.2;6
2020-07-09T13:30:00Z;2020-07-09T13:20:00Z;PT10M;28.3;27.4;9.2;7
2020-07-09T13:40:00Z;2020-07-09T13:30:00Z;PT10M;28.3;27.3;9.1;8
2020-07-09T13:50:00Z;2020-07-09T13:40:00Z;PT10M;28.3;27.2;9.0;10
2020-07-09T14:00:00Z;2020-07-09T13:50:00Z;PT10M;28.3;27.2;9.0;12
2020-07-09T14:10:00Z;2020-07-09T14:00:00Z;PT10M;28.3;27.3;8.9;14
2020-07-09T14:20:00Z;2020-07-09T14:10:00Z;PT10M;28.3;27.6;9.0;16
2020-07-09T14:30:00Z;2020-07-09T14:20:00Z;PT10M;28.2;27.9;9.0;18
2020-07-09T14:40:00Z;2020-07-09T14:30:00Z;PT10M;28.1;28.3;9.1;20
2020-07-09T14:50:00Z;2020-07-09T14:40:00Z;PT10M;28.0;28.6;9.2;22
2020-07-09T15:00:00Z;2020-07-09T14:50:00Z;PT10M;27.9;28.9;9.2;24
2020-07-09T15:10:00Z;2020-07-09T15:00:00Z;PT10M;27.9;29.1;9.2;26
2020-07-09T15:20:00Z;2020-07-09T15:10:00Z;PT10M;27.8;29.1;9.1;29
2020-07-09T15:30:00Z;2020-07-09T15:20:00Z;PT10M;27.8;29.1;9.0;31
2020-07-09T15:40:00Z;2020-07-09T15:30:00Z;PT10M;27.7;29.1;8.9;33
2020-07-09T15:50:00Z;2020-07-09T15:40:00Z;PT10M;27.7;29.1;8.8;35
2020-07-09T16:00:00Z;2020-07-09T15:50:00Z;PT10M;27.6;29.2;8.6;37
2020-07-09T16:10:00Z;2020-07-09T16:00:00Z;PT10M;27.6;29.2;8.5;40
2020-07-09T16:20:00Z;2020-07-09T16:10:00Z;PT10M;27.5;29.4;8.4;42
2020-07-09T16:30:00Z;2020-07-09T16:20:00Z;PT10M;27.4;29.6;8.3;44
2020-07-09T16:40:00Z;2020-07-09T16:30:00Z;PT10M;27.3;29.7;8.2;46
2020-07-09T16:50:00Z;2020-07-09T16:40:00Z;PT10M;27.2;29.9;8.1;48
2020-07-09T17:00:00Z;2020-07-09T16:50:00Z;PT10M;27.1;30.1;8.0;51
2020-07-09T17:10:00Z;2020-07-09T17:00:00Z;PT10M;27.0;30.4;7.8;53
2020-07-09T17:20:00Z;2020-07-09T17:10:00Z;PT10M;26.8;30.7;7.6;55
2020-07-09T17:30:00Z;2020-07-09T17:20:00Z;PT10M;26.7;31.0;7.4;57
2020-07-09T17:40:00Z;2020-07-09T17:30:00Z;PT10M;26.5;31.3;7.2;59
2020-07-09T17:50:00Z;2020-07-09T17:40:00Z;PT10M;26.4;31.7;7.0;62
2020-07-09T18:00:00Z;2020-07-09T17:50:00Z;PT10M;26.2;32.0;6.8;64
2020-07-09T18:10:00Z;2020-07-09T18:00:00Z;PT10M;26.1;32.4;6.7;66
2020-07-09T18:20:00Z;2020-07-09T18:10:00Z;PT10M;25.9;32.8;6.7;68
2020-07-09T18:30:00Z;2020-07-09T18:20:00Z;PT10M;25.7;33.2;6.7;70
2020-07-09T18:40:00Z;2020-07-09T18:30:00Z;PT10M;25.5;33.6;6.8;72
2020-07-09T18:50:00Z;2020-07-09T18:40:00Z;PT10M;25.3;34.1;6.8;74
